SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,06101,La Center,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,29311,La Conner,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,38126,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,04129,Lake Chelan,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,14097,Lake Quinault,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,31004,Lake Stevens,23,4,0,1,1,0,1,3,24,20,1,83.3,12.5,4.2
2012-13,17937,Lake Washington Institute of Technology,4,1,0,0,0,0,2,0,5,1,2,20.0,40.0,40.0
2012-13,17414,Lake Washington,184,30,0,0,3,5,1,20,194,185,0,95.4,4.6,0.0
2012-13,31306,Lakewood,6,1,2,0,0,0,0,2,5,3,0,60.0,40.0,0.0
2012-13,32362,Liberty,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,01158,Lind,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,08122,Longview,14,4,0,0,0,1,0,4,14,13,0,92.9,7.1,0.0
2012-13,28144,Lopez,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,20406,Lyle,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,37504,Lynden,12,2,0,0,0,0,1,3,11,10,0,90.9,9.1,0.0
2012-13,39120,Mabton,0,2,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,09207,Mansfield,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,04019,Manson,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,23311,Mary M Knight,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,33207,Mary Walker,0,1,0,0,1,0,0,0,1,0,0,0.0,100.0,0.0
2012-13,31025,Marysville,62,15,1,1,0,0,3,13,64,55,4,85.9,7.8,6.3
2012-13,32354,Mead,1,5,0,0,0,0,0,5,1,1,0,100.0,0.0,0.0
2012-13,32326,Medical Lake,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,17400,Mercer Island,80,10,0,0,0,1,0,6,84,83,0,98.8,1.2,0.0
2012-13,37505,Meridian,5,0,0,0,0,0,0,0,5,5,0,100.0,0.0,0.0
2012-13,24350,Methow Valley,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,31103,Monroe,21,5,0,0,9,1,0,2,24,14,0,58.3,41.7,0.0
2012-13,14066,Montesano,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,21214,Morton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,13161,Moses Lake,4,5,0,1,0,0,0,5,4,3,0,75.0,25.0,0.0
2012-13,21206,Mossyrock,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,39209,Mount Adams,1,0,0,0,0,0,1,0,1,0,0,0.0,100.0,0.0
2012-13,37507,Mount Baker,1,1,1,0,0,0,0,1,1,0,0,0.0,100.0,0.0
2012-13,29320,Mount Vernon,11,2,0,0,0,0,0,2,11,10,1,90.9,0.0,9.1
2012-13,31006,Mukilteo,190,29,1,1,0,3,3,22,197,188,1,95.4,4.1,0.5
2012-13,39003,Naches Valley,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,21014,Napavine,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,25155,Naselle-Grays River Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,26056,Newport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,32325,Nine Mile Falls,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,37506,Nooksack Valley,1,0,0,1,0,0,0,0,1,0,0,0.0,100.0,0.0
2012-13,14064,North Beach,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,11051,North Franklin,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,18400,North Kitsap,13,12,1,0,0,1,1,8,17,14,0,82.4,17.6,0.0
2012-13,23403,North Mason,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,25200,North River,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34003,North Thurston Public Schools,113,33,0,0,1,5,7,16,130,115,2,88.5,10.0,1.5
2012-13,33211,Northport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17417,Northshore,175,21,1,0,1,0,0,23,173,168,3,97.1,1.2,1.7
2012-13,15201,Oak Harbor,59,9,0,1,0,4,6,17,51,40,0,78.4,21.6,0.0
2012-13,38324,Oakesdale,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,14400,Oakville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,25101,Ocean Beach,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,14172,Ocosta,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,22105,Odessa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34974,Office of the Governor (Sch for Blind),0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,24105,Okanogan,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,34111,Olympia,61,9,0,0,1,1,2,5,65,58,3,89.2,6.2,4.6
2012-13,24019,Omak,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,21300,Onalaska,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,28137,Orcas Island,0,1,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2012-13,10065,Orient,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,24410,Oroville,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,27344,Orting,5,4,0,0,0,0,0,4,5,5,0,100.0,0.0,0.0
2012-13,01147,Othello,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,38301,Palouse,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,11001,Pasco,16,3,0,0,0,2,1,0,19,15,1,78.9,15.8,5.3
2012-13,24122,Pateros,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,21301,Pe Ell,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27401,Peninsula,19,5,0,0,1,1,1,8,16,13,0,81.3,18.8,0.0
2012-13,12110,Pomeroy,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
