SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,09207,Mansfield,4,6,0,0,0,0,0,6,4,4,0,100.0,0.0,0.0
2011-12,04019,Manson,21,6,0,0,0,1,0,8,19,18,0,94.7,5.3,0.0
2011-12,23311,Mary M Knight,4,1,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,33207,Mary Walker,28,13,0,0,1,1,0,20,21,17,2,81.0,9.5,9.5
2011-12,31025,Marysville,466,256,4,16,25,46,32,267,455,317,15,69.7,27.0,3.3
2011-12,32354,Mead,433,135,2,8,7,15,8,135,433,381,12,88.0,9.2,2.8
2011-12,32326,Medical Lake,93,41,0,1,2,7,2,36,98,86,0,87.8,12.2,0.0
2011-12,17400,Mercer Island,180,46,0,2,1,3,0,37,189,180,3,95.2,3.2,1.6
2011-12,37505,Meridian,78,37,0,0,7,2,6,39,76,60,1,78.9,19.7,1.3
2011-12,24350,Methow Valley,17,3,0,0,0,1,0,4,16,15,0,93.8,6.3,0.0
2011-12,31103,Monroe,239,146,2,3,9,35,29,117,268,170,20,63.4,29.1,7.5
2011-12,14066,Montesano,59,14,0,0,0,1,1,24,49,47,0,95.9,4.1,0.0
2011-12,21214,Morton,11,5,0,0,2,0,0,9,7,5,0,71.4,28.6,0.0
2011-12,13161,Moses Lake,294,126,9,9,19,27,30,121,299,190,15,63.5,31.4,5.0
2011-12,21206,Mossyrock,30,9,0,0,2,0,1,16,23,20,0,87.0,13.0,0.0
2011-12,39209,Mount Adams,33,19,1,1,1,2,1,21,31,22,3,71.0,19.4,9.7
2011-12,37507,Mount Baker,99,25,0,1,5,9,2,32,92,73,2,79.3,18.5,2.2
2011-12,29320,Mount Vernon,207,131,1,4,17,25,10,146,192,124,11,64.6,29.7,5.7
2011-12,31006,Mukilteo,597,242,6,15,11,27,22,264,575,476,18,82.8,14.1,3.1
2011-12,39003,Naches Valley,73,16,0,2,2,0,0,16,73,67,2,91.8,5.5,2.7
2011-12,21014,Napavine,40,18,0,0,0,1,0,28,30,29,0,96.7,3.3,0.0
2011-12,25155,Naselle-Grays River Valley,17,4,0,1,0,0,0,7,14,13,0,92.9,7.1,0.0
2011-12,26056,Newport,44,26,0,1,1,2,3,20,50,41,2,82.0,14.0,4.0
2011-12,32325,Nine Mile Falls,84,24,0,0,4,3,0,30,78,71,0,91.0,9.0,0.0
2011-12,37506,Nooksack Valley,72,24,0,2,1,3,3,30,66,56,1,84.8,13.6,1.5
2011-12,14064,North Beach,26,21,0,0,3,1,2,24,23,17,0,73.9,26.1,0.0
2011-12,11051,North Franklin,60,26,0,0,0,1,1,24,62,60,0,96.8,3.2,0.0
2011-12,18400,North Kitsap,271,95,1,0,0,17,13,90,276,235,10,85.1,11.2,3.6
