SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,27401,Peninsula,66,10,0,0,2,5,4,10,66,48,7,72.7,16.7,10.6
2013-14,12110,Pomeroy,7,2,0,0,0,0,0,3,6,5,1,83.3,0.0,16.7
2013-14,05121,Port Angeles,36,9,0,1,3,1,5,5,40,22,8,55.0,25.0,20.0
2013-14,16050,Port Townsend,10,3,0,0,0,1,2,4,9,6,0,66.7,33.3,0.0
2013-14,36402,Prescott,1,3,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2013-14,03116,Prosser,28,3,1,0,3,1,1,2,29,22,1,75.9,20.7,3.4
2013-14,38267,Pullman,19,2,0,0,0,0,0,5,16,15,1,93.8,0.0,6.3
2013-14,27003,Puyallup,208,15,0,4,11,9,7,24,199,143,25,71.9,15.6,12.6
2013-14,16048,Quilcene,2,0,0,0,0,0,0,0,2,1,1,50.0,0.0,50.0
2013-14,05402,Quillayute Valley,10,8,0,0,0,0,2,1,17,12,3,70.6,11.8,17.6
2013-14,13144,Quincy,12,2,0,1,2,2,0,1,13,5,3,38.5,38.5,23.1
2013-14,34307,Rainier,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,25116,Raymond,7,0,0,0,0,0,0,1,6,6,0,100.0,0.0,0.0
2013-14,22009,Reardan-Edwall,4,0,0,0,0,0,0,0,4,3,1,75.0,0.0,25.0
2013-14,17403,Renton,138,30,5,4,9,12,10,21,147,87,20,59.2,27.2,13.6
2013-14,10309,Republic,4,1,0,1,0,0,1,1,4,1,1,25.0,50.0,25.0
2013-14,03400,Richland,74,12,0,0,0,9,4,13,73,48,12,65.8,17.8,16.4
2013-14,06122,Ridgefield,19,2,0,0,0,0,1,3,18,17,0,94.4,5.6,0.0
2013-14,01160,Ritzville,5,0,0,0,0,0,0,0,5,4,1,80.0,0.0,20.0
2013-14,32416,Riverside,25,3,0,0,1,3,3,5,23,14,2,60.9,30.4,8.7
2013-14,17407,Riverview,22,1,0,0,0,1,2,2,21,17,1,81.0,14.3,4.8
2013-14,34401,Rochester,14,1,0,0,0,0,2,1,14,10,2,71.4,14.3,14.3
2013-14,38320,Rosalia,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,13160,Royal,6,0,0,0,1,0,0,1,5,4,0,80.0,20.0,0.0
2013-14,28149,San Juan Island,3,2,1,0,0,0,1,0,5,3,0,60.0,40.0,0.0
2013-14,17001,Seattle,398,32,1,9,11,25,32,60,370,210,82,56.8,21.1,22.2
2013-14,29101,Sedro-Woolley,32,3,0,0,0,4,1,5,30,22,3,73.3,16.7,10.0
2013-14,39119,Selah,38,5,0,1,3,3,2,13,30,19,2,63.3,30.0,6.7
2013-14,26070,Selkirk,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,05323,Sequim,28,7,0,1,1,4,3,8,27,17,1,63.0,33.3,3.7
2013-14,23309,Shelton,49,4,0,1,1,6,5,13,40,22,5,55.0,32.5,12.5
2013-14,17412,Shoreline,72,21,0,2,1,5,2,6,87,57,20,65.5,11.5,23.0
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,102,11,0,0,3,7,2,13,100,76,12,76.0,12.0,12.0
2013-14,17410,Snoqualmie Valley,44,3,0,0,2,2,1,8,39,25,9,64.1,12.8,23.1
2013-14,13156,Soap Lake,6,1,0,1,0,0,0,0,7,5,1,71.4,14.3,14.3
2013-14,25118,South Bend,7,0,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2013-14,18402,South Kitsap,109,9,1,3,1,10,8,6,112,75,14,67.0,20.5,12.5
2013-14,15206,South Whidbey,19,2,0,0,0,1,0,5,16,12,3,75.0,6.3,18.8
2013-14,32081,Spokane,244,31,1,7,17,19,13,24,251,168,26,66.9,22.7,10.4
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,31401,Stanwood-Camano,53,4,0,0,0,6,0,4,53,39,8,73.6,11.3,15.1
2013-14,27001,Steilacoom Historical,11,4,0,0,1,1,0,6,9,6,1,66.7,22.2,11.1
2013-14,30303,Stevenson-Carson,15,1,0,0,1,1,0,2,14,8,4,57.1,14.3,28.6
2013-14,31311,Sultan,30,2,0,0,0,4,1,2,30,18,7,60.0,16.7,23.3
