SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,11,4,0,0,0,1,2,5,10,6,1,60.0,30.0,10.0
2013-14,12110,Pomeroy,0,1,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2013-14,05121,Port Angeles,13,2,0,0,0,3,1,1,14,9,1,64.3,28.6,7.1
2013-14,16050,Port Townsend,3,1,0,0,0,0,1,0,4,3,0,75.0,25.0,0.0
2013-14,36402,Prescott,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,03116,Prosser,6,3,0,0,3,1,1,1,8,3,0,37.5,62.5,0.0
2013-14,38267,Pullman,3,1,0,0,1,0,0,0,4,3,0,75.0,25.0,0.0
2013-14,27003,Puyallup,62,5,0,0,6,5,4,7,60,43,2,71.7,25.0,3.3
2013-14,16048,Quilcene,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,100.0
2013-14,05402,Quillayute Valley,7,3,0,0,0,1,1,1,9,5,2,55.6,22.2,22.2
2013-14,13144,Quincy,2,1,0,0,0,2,0,0,3,1,0,33.3,66.7,0.0
2013-14,34307,Rainier,3,0,0,0,0,1,0,0,3,2,0,66.7,33.3,0.0
2013-14,25116,Raymond,5,0,0,0,1,0,0,0,5,4,0,80.0,20.0,0.0
2013-14,22009,Reardan-Edwall,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2013-14,17403,Renton,49,16,1,1,8,7,9,5,60,30,4,50.0,43.3,6.7
2013-14,10309,Republic,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,03400,Richland,15,5,0,0,3,2,2,5,15,6,2,40.0,46.7,13.3
2013-14,06122,Ridgefield,4,1,0,0,0,0,1,1,4,3,0,75.0,25.0,0.0
2013-14,01160,Ritzville,3,1,0,0,1,1,0,1,3,1,0,33.3,66.7,0.0
2013-14,32416,Riverside,11,0,0,0,0,1,2,0,11,7,1,63.6,27.3,9.1
2013-14,17407,Riverview,5,0,0,0,2,0,0,0,5,3,0,60.0,40.0,0.0
2013-14,34401,Rochester,17,0,0,0,1,0,1,2,15,13,0,86.7,13.3,0.0
2013-14,38320,Rosalia,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,100.0
2013-14,13160,Royal,8,7,0,1,2,1,2,4,11,5,0,45.5,54.5,0.0
2013-14,28149,San Juan Island,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17001,Seattle,172,100,3,5,16,25,25,93,179,82,23,45.8,41.3,12.8
2013-14,29101,Sedro-Woolley,19,8,3,1,1,3,1,3,24,14,1,58.3,37.5,4.2
2013-14,39119,Selah,11,3,0,0,1,2,1,9,5,1,0,20.0,80.0,0.0
2013-14,26070,Selkirk,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,05323,Sequim,13,4,0,0,1,1,1,3,14,11,0,78.6,21.4,0.0
2013-14,23309,Shelton,72,10,0,1,4,9,5,15,67,42,6,62.7,28.4,9.0
2013-14,17412,Shoreline,12,7,0,0,2,2,3,3,16,8,1,50.0,43.8,6.3
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,18,7,0,0,1,3,5,9,16,5,2,31.3,56.3,12.5
2013-14,17410,Snoqualmie Valley,12,2,0,0,0,1,1,5,9,6,1,66.7,22.2,11.1
2013-14,13156,Soap Lake,7,0,0,0,1,1,1,0,7,4,0,57.1,42.9,0.0
2013-14,25118,South Bend,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,18402,South Kitsap,23,8,0,1,1,4,6,1,30,13,5,43.3,40.0,16.7
2013-14,15206,South Whidbey,9,1,0,0,0,1,2,1,9,5,1,55.6,33.3,11.1
2013-14,32081,Spokane,181,42,1,5,14,22,10,16,207,153,2,73.9,25.1,1.0
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,31401,Stanwood-Camano,20,7,0,0,0,5,1,1,26,18,2,69.2,23.1,7.7
2013-14,27001,Steilacoom Historical,4,1,0,0,1,0,0,0,5,4,0,80.0,20.0,0.0
2013-14,30303,Stevenson-Carson,7,0,0,0,0,2,0,2,5,2,1,40.0,40.0,20.0
2013-14,31311,Sultan,8,2,0,0,0,0,2,0,10,7,1,70.0,20.0,10.0
2013-14,27320,Sumner,46,7,0,0,2,8,5,10,43,26,2,60.5,34.9,4.7
2013-14,39201,Sunnyside,5,7,0,0,0,1,1,5,7,5,0,71.4,28.6,0.0
2013-14,27010,Tacoma,142,29,1,5,16,19,7,30,141,87,6,61.7,34.0,4.3
2013-14,14077,Taholah,11,0,0,0,0,4,0,0,11,7,0,63.6,36.4,0.0
2013-14,17409,Tahoma,8,0,0,1,1,0,0,2,6,4,0,66.7,33.3,0.0
2013-14,38265,Tekoa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,34402,Tenino,4,2,0,0,1,0,1,2,4,2,0,50.0,50.0,0.0
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,2,3,0,0,0,0,0,0,5,4,1,80.0,0.0,20.0
2013-14,24404,Tonasket,3,2,0,0,1,0,2,1,4,1,0,25.0,75.0,0.0
2013-14,39202,Toppenish,17,18,1,1,1,2,7,3,32,12,8,37.5,37.5,25.0
2013-14,36300,Touchet,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,08130,Toutle Lake,2,2,0,0,0,1,0,1,3,2,0,66.7,33.3,0.0
2013-14,20400,Trout Lake,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17406,Tukwila,11,9,0,0,1,3,3,1,19,11,1,57.9,36.8,5.3
2013-14,34033,Tumwater,27,2,0,0,0,3,6,3,26,16,1,61.5,34.6,3.8
2013-14,27083,University Place,10,2,0,0,1,3,1,3,9,3,1,33.3,55.6,11.1
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,75,31,1,2,9,18,13,20,86,34,9,39.5,50.0,10.5
2013-14,17402,Vashon Island,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,35200,Wahkiakum,3,1,0,0,0,1,1,1,3,1,0,33.3,66.7,0.0
2013-14,13073,Wahluke,12,4,0,0,0,3,4,2,14,5,2,35.7,50.0,14.3
