SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,04127,Entiat,12,1,0,0,1,0,0,1,12,11,0,91.7,8.3,0.0
2012-13,17216,Enumclaw,106,14,1,1,1,6,5,10,110,95,1,86.4,12.7,0.9
2012-13,13165,Ephrata,104,12,1,1,2,9,3,10,106,89,1,84.0,15.1,0.9
2012-13,31002,Everett,580,84,1,0,13,34,33,135,529,425,23,80.3,15.3,4.3
2012-13,06114,Evergreen (Clark),919,228,3,6,29,83,64,159,988,770,33,77.9,18.7,3.3
2012-13,17210,Federal Way,883,166,4,6,36,104,96,130,919,618,55,67.2,26.8,6.0
2012-13,37502,Ferndale,176,30,0,11,13,31,13,26,180,107,5,59.4,37.8,2.8
2012-13,27417,Fife,123,26,0,0,8,15,4,24,125,97,1,77.6,21.6,0.8
2012-13,03053,Finley,51,7,0,0,1,6,1,2,56,48,0,85.7,14.3,0.0
2012-13,27402,Franklin Pierce,365,103,1,3,11,26,29,80,388,299,19,77.1,18.0,4.9
2012-13,32358,Freeman,15,3,0,0,0,0,1,4,14,12,1,85.7,7.1,7.1
2012-13,38302,Garfield,5,0,0,0,0,0,0,1,4,4,0,100.0,0.0,0.0
2012-13,20401,Glenwood,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,20404,Goldendale,54,32,0,5,2,10,3,11,75,55,0,73.3,26.7,0.0
2012-13,13301,Grand Coulee Dam,43,5,0,0,1,5,6,6,42,30,0,71.4,28.6,0.0
2012-13,39200,Grandview,219,41,1,7,4,9,24,39,221,168,8,76.0,20.4,3.6
2012-13,39204,Granger,102,17,2,3,6,6,5,5,114,92,0,80.7,19.3,0.0
2012-13,31332,Granite Falls,100,15,1,2,3,12,10,12,103,72,3,69.9,27.2,2.9
2012-13,22204,Harrington,3,0,0,0,1,0,0,0,3,2,0,66.7,33.3,0.0
2012-13,39203,Highland,67,8,0,1,3,3,2,10,65,55,1,84.6,13.8,1.5
2012-13,17401,Highline,879,169,19,36,52,84,79,93,955,618,67,64.7,28.3,7.0
2012-13,06098,Hockinson,48,3,0,0,1,2,1,3,48,44,0,91.7,8.3,0.0
2012-13,14028,Hoquiam,105,12,0,3,10,12,8,15,102,66,3,64.7,32.4,2.9
2012-13,10070,Inchelium,8,0,0,0,0,1,0,0,8,7,0,87.5,12.5,0.0
2012-13,17411,Issaquah,116,24,1,1,3,11,5,23,117,93,3,79.5,17.9,2.6
2012-13,11056,Kahlotus,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,08402,Kalama,32,7,0,0,2,2,0,5,34,30,0,88.2,11.8,0.0
2012-13,08458,Kelso,216,41,0,1,15,23,9,36,221,168,5,76.0,21.7,2.3
2012-13,03017,Kennewick,523,131,4,11,24,61,51,66,588,403,34,68.5,25.7,5.8
2012-13,17415,Kent,838,179,6,25,41,67,33,151,866,642,52,74.1,19.9,6.0
2012-13,33212,Kettle Falls,62,9,0,0,2,1,5,14,57,47,2,82.5,14.0,3.5
2012-13,03052,Kiona-Benton City,64,8,0,1,5,7,0,4,68,55,0,80.9,19.1,0.0
2012-13,19403,Kittitas,16,3,0,0,2,2,0,3,16,12,0,75.0,25.0,0.0
2012-13,20402,Klickitat,13,4,0,0,2,7,2,4,13,2,0,15.4,84.6,0.0
2012-13,06101,La Center,31,5,0,1,1,1,4,4,32,25,0,78.1,21.9,0.0
2012-13,29311,La Conner,12,0,0,1,0,2,0,2,10,7,0,70.0,30.0,0.0
2012-13,38126,LaCrosse,3,1,0,2,0,1,0,1,3,0,0,0.0,100.0,0.0
2012-13,04129,Lake Chelan,99,17,1,2,3,10,8,20,96,71,1,74.0,25.0,1.0
2012-13,14097,Lake Quinault,21,1,0,1,1,3,2,0,22,14,1,63.6,31.8,4.5
2012-13,31004,Lake Stevens,168,26,0,1,9,12,7,26,168,138,1,82.1,17.3,0.6
2012-13,17937,Lake Washington Institute of Technology,25,3,0,0,0,0,3,0,28,4,21,14.3,10.7,75.0
2012-13,17414,Lake Washington,255,52,3,2,10,19,13,43,264,210,7,79.5,17.8,2.7
2012-13,31306,Lakewood,66,11,0,2,1,5,4,10,67,53,2,79.1,17.9,3.0
2012-13,32362,Liberty,16,3,0,0,1,0,0,1,18,17,0,94.4,5.6,0.0
2012-13,01158,Lind,8,1,0,0,0,1,0,0,9,8,0,88.9,11.1,0.0
2012-13,08122,Longview,284,63,1,7,20,24,25,60,287,185,25,64.5,26.8,8.7
2012-13,28144,Lopez,5,5,0,0,0,1,1,3,7,5,0,71.4,28.6,0.0
