SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,15201,Oak Harbor,280,68,1,2,3,17,4,88,260,224,9,86.2,10.4,3.5
2013-14,38324,Oakesdale,,,,,,,,,,,,n/a,n/a,n/a
2013-14,14400,Oakville,16,0,0,1,0,0,1,4,12,10,0,83.3,16.7,0.0
2013-14,25101,Ocean Beach,63,16,1,0,0,3,1,22,57,50,2,87.7,8.8,3.5
2013-14,14172,Ocosta,28,7,0,1,1,3,1,8,27,21,0,77.8,22.2,0.0
2013-14,22105,Odessa,16,0,0,0,0,0,0,3,13,13,0,100.0,0.0,0.0
2013-14,24105,Okanogan,44,6,3,1,0,1,2,5,45,37,1,82.2,15.6,2.2
2013-14,34111,Olympia,571,57,0,3,11,37,8,79,549,478,12,87.1,10.7,2.2
2013-14,24019,Omak,63,10,2,2,1,2,5,8,65,52,1,80.0,18.5,1.5
2013-14,21300,Onalaska,67,13,0,2,1,5,4,20,60,47,1,78.3,20.0,1.7
2013-14,28137,Orcas Island,34,9,0,0,0,0,0,11,32,32,0,100.0,0.0,0.0
2013-14,24410,Oroville,32,5,0,0,3,4,0,9,28,21,0,75.0,25.0,0.0
2013-14,27344,Orting,138,19,1,1,2,4,2,13,144,134,0,93.1,6.9,0.0
2013-14,01147,Othello,44,1,0,0,0,3,0,3,42,38,1,90.5,7.1,2.4
2013-14,38301,Palouse,10,3,0,0,0,1,0,1,12,11,0,91.7,8.3,0.0
2013-14,11001,Pasco,272,39,3,3,5,11,11,30,281,240,8,85.4,11.7,2.8
2013-14,24122,Pateros,7,3,0,0,0,0,0,1,9,9,0,100.0,0.0,0.0
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,684,93,2,5,13,35,26,96,681,585,15,85.9,11.9,2.2
2013-14,12110,Pomeroy,26,4,0,0,0,0,0,5,25,24,1,96.0,0.0,4.0
2013-14,05121,Port Angeles,212,34,0,2,9,23,11,29,217,167,5,77.0,20.7,2.3
2013-14,16050,Port Townsend,90,27,0,1,2,6,13,19,98,74,2,75.5,22.4,2.0
2013-14,36402,Prescott,4,6,0,0,0,0,0,5,5,5,0,100.0,0.0,0.0
2013-14,03116,Prosser,113,7,0,0,3,6,4,10,110,97,0,88.2,11.8,0.0
2013-14,38267,Pullman,124,17,0,0,1,4,0,20,121,115,1,95.0,4.1,0.8
2013-14,27003,Puyallup,1183,78,6,11,33,51,22,102,1159,1016,20,87.7,10.6,1.7
2013-14,16048,Quilcene,13,1,0,0,0,0,0,2,12,10,2,83.3,0.0,16.7
2013-14,05402,Quillayute Valley,40,11,0,0,1,2,3,6,45,38,1,84.4,13.3,2.2
2013-14,13144,Quincy,35,4,1,0,0,2,2,5,34,29,0,85.3,14.7,0.0
2013-14,34307,Rainier,52,7,0,0,1,1,0,9,50,48,0,96.0,4.0,0.0
2013-14,25116,Raymond,32,3,0,1,0,0,0,5,30,28,1,93.3,3.3,3.3
2013-14,22009,Reardan-Edwall,42,6,0,1,0,2,0,4,44,40,1,90.9,6.8,2.3
2013-14,17403,Renton,334,70,8,7,9,15,18,27,377,308,12,81.7,15.1,3.2
2013-14,10309,Republic,27,6,1,1,0,1,0,8,25,21,1,84.0,12.0,4.0
2013-14,03400,Richland,698,108,3,0,3,29,31,97,709,618,25,87.2,9.3,3.5
2013-14,06122,Ridgefield,149,17,0,0,1,1,3,29,137,131,1,95.6,3.6,0.7
2013-14,01160,Ritzville,32,5,1,1,1,2,0,8,29,23,1,79.3,17.2,3.4
2013-14,32416,Riverside,120,20,3,2,2,7,6,20,120,97,3,80.8,16.7,2.5
2013-14,17407,Riverview,196,28,0,1,3,3,2,30,194,181,4,93.3,4.6,2.1
2013-14,34401,Rochester,97,8,0,1,0,1,2,20,85,78,3,91.8,4.7,3.5
2013-14,38320,Rosalia,17,1,0,0,0,1,0,0,18,16,1,88.9,5.6,5.6
2013-14,13160,Royal,18,1,0,0,1,0,0,2,17,16,0,94.1,5.9,0.0
2013-14,28149,San Juan Island,58,12,2,0,0,1,3,6,64,58,0,90.6,9.4,0.0
2013-14,17001,Seattle,1262,226,6,11,22,57,30,189,1299,1129,44,86.9,9.7,3.4
2013-14,29101,Sedro-Woolley,207,11,2,1,2,8,5,21,197,179,0,90.9,9.1,0.0
2013-14,39119,Selah,238,63,0,2,6,10,11,86,215,182,4,84.7,13.5,1.9
2013-14,26070,Selkirk,15,4,0,0,0,0,0,3,16,16,0,100.0,0.0,0.0
2013-14,05323,Sequim,185,41,1,4,3,9,8,45,181,155,1,85.6,13.8,0.6
2013-14,23309,Shelton,273,33,0,6,6,15,12,35,271,222,10,81.9,14.4,3.7
2013-14,17412,Shoreline,369,45,2,5,3,15,6,40,374,335,8,89.6,8.3,2.1
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,694,71,3,5,8,22,21,74,691,620,12,89.7,8.5,1.7
2013-14,17410,Snoqualmie Valley,380,47,1,1,10,12,13,63,364,315,12,86.5,10.2,3.3
2013-14,13156,Soap Lake,34,5,0,1,2,1,2,5,34,27,1,79.4,17.6,2.9
2013-14,25118,South Bend,22,1,0,0,2,0,0,2,21,19,0,90.5,9.5,0.0
2013-14,18402,South Kitsap,534,74,3,16,10,19,28,44,564,465,23,82.4,13.5,4.1
2013-14,15206,South Whidbey,131,21,0,0,3,5,3,26,126,112,3,88.9,8.7,2.4
2013-14,32081,Spokane,1503,203,17,33,69,60,33,176,1530,1291,27,84.4,13.9,1.8
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,31,2,0,0,0,0,1,7,26,25,0,96.2,3.8,0.0
2013-14,31401,Stanwood-Camano,327,43,1,4,6,22,5,27,343,295,10,86.0,11.1,2.9
2013-14,27001,Steilacoom Historical,119,24,1,2,1,1,0,39,104,99,0,95.2,4.8,0.0
2013-14,30303,Stevenson-Carson,73,9,0,4,3,6,2,13,69,51,3,73.9,21.7,4.3
2013-14,31311,Sultan,126,9,0,0,1,9,3,15,120,100,7,83.3,10.8,5.8
2013-14,27320,Sumner,526,63,0,4,8,26,18,81,508,437,15,86.0,11.0,3.0
2013-14,39201,Sunnyside,15,45,0,0,0,3,2,8,52,47,0,90.4,9.6,0.0
2013-14,27010,Tacoma,959,133,10,25,40,62,21,159,933,757,18,81.1,16.9,1.9
2013-14,14077,Taholah,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,17409,Tahoma,477,46,2,3,4,9,5,70,453,420,10,92.7,5.1,2.2
2013-14,38265,Tekoa,9,3,0,1,1,0,0,2,10,8,0,80.0,20.0,0.0
2013-14,34402,Tenino,81,4,0,1,5,0,2,10,75,66,1,88.0,10.7,1.3
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,48,6,0,0,0,0,0,2,52,52,0,100.0,0.0,0.0
2013-14,24404,Tonasket,49,9,0,1,1,0,3,17,41,36,0,87.8,12.2,0.0
2013-14,39202,Toppenish,47,19,2,1,9,9,8,2,64,22,13,34.4,45.3,20.3
2013-14,36300,Touchet,11,3,2,0,0,1,0,1,13,10,0,76.9,23.1,0.0
2013-14,08130,Toutle Lake,36,3,0,0,2,4,1,2,37,30,0,81.1,18.9,0.0
2013-14,20400,Trout Lake,14,3,0,0,0,0,0,4,13,13,0,100.0,0.0,0.0
2013-14,17406,Tukwila,55,7,0,0,6,1,1,9,53,40,5,75.5,15.1,9.4
2013-14,34033,Tumwater,398,46,2,1,7,24,19,47,397,336,8,84.6,13.4,2.0
2013-14,27083,University Place,272,27,0,2,7,9,2,48,251,225,6,89.6,8.0,2.4
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,1255,182,1,11,53,79,58,194,1243,1006,35,80.9,16.3,2.8
2013-14,17402,Vashon Island,97,12,0,1,4,2,4,12,97,81,5,83.5,11.3,5.2
2013-14,35200,Wahkiakum,35,8,0,1,0,2,1,9,34,27,3,79.4,11.8,8.8
2013-14,13073,Wahluke,5,0,0,0,0,1,1,1,4,2,0,50.0,50.0,0.0
2013-14,36401,Waitsburg,26,5,0,0,0,0,0,3,28,28,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,359,97,0,1,1,21,24,99,357,297,13,83.2,13.2,3.6
2013-14,39207,Wapato,12,4,0,0,1,3,0,2,14,10,0,71.4,28.6,0.0
2013-14,13146,Warden,12,4,0,0,1,0,1,4,12,10,0,83.3,16.7,0.0
2013-14,06112,Washougal,210,28,0,0,3,12,12,41,197,166,4,84.3,13.7,2.0
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,13,1,0,0,0,0,0,1,13,13,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,04246,Wenatchee,364,39,3,4,21,50,6,12,391,302,5,77.2,21.5,1.3
2013-14,32363,West Valley (Spokane),161,17,0,0,2,1,0,19,159,154,2,96.9,1.9,1.3
2013-14,39208,West Valley (Yakima),238,40,3,2,4,18,3,33,245,214,1,87.3,12.2,0.4
2013-14,21303,White Pass,21,4,0,2,0,2,1,3,22,17,0,77.3,22.7,0.0
2013-14,27416,White River,280,27,0,5,14,9,2,32,275,241,4,87.6,10.9,1.5
2013-14,20405,White Salmon Valley,56,14,1,1,1,2,1,8,62,54,2,87.1,9.7,3.2
2013-14,22200,Wilbur,14,1,0,0,0,0,0,2,13,13,0,100.0,0.0,0.0
2013-14,25160,Willapa Valley,23,1,0,0,0,0,0,0,24,24,0,100.0,0.0,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,52,13,0,0,1,5,6,15,50,38,0,76.0,24.0,0.0
2013-14,14117,Wishkah Valley,9,3,0,0,1,0,0,0,12,10,1,83.3,8.3,8.3
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,154,23,0,2,7,13,11,21,156,118,5,75.6,21.2,3.2
2013-14,39007,Yakima,266,58,5,11,22,41,22,50,274,165,8,60.2,36.9,2.9
2013-14,34002,Yelm,347,49,1,3,9,19,21,84,312,250,9,80.1,17.0,2.9
2013-14,39205,Zillah,49,4,0,1,3,1,0,4,49,44,0,89.8,10.2,0.0
