SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,29311,La Conner,23,0,1,0,2,0,0,3,20,16,0,80.0,15.0,0.0
2012-13,38126,LaCrosse,3,0,0,0,3,0,0,0,3,0,0,0.0,100.0,0.0
2012-13,04129,Lake Chelan,95,19,3,4,10,7,1,34,80,54,1,67.5,31.3,1.3
2012-13,14097,Lake Quinault,13,0,1,1,1,1,1,0,13,7,1,53.8,38.5,7.7
2012-13,31004,Lake Stevens,314,43,1,11,14,9,1,39,318,279,1,87.7,11.3,0.3
2012-13,17937,Lake Washington Institute of Technology,49,1,0,0,0,12,29,0,50,9,29,18.0,82.0,58.0
2012-13,17414,Lake Washington,842,99,1,10,32,7,12,109,832,767,12,92.2,7.5,1.4
2012-13,31306,Lakewood,84,18,2,1,4,3,2,12,90,77,2,85.6,13.3,2.2
2012-13,32362,Liberty,19,2,0,1,0,0,0,3,18,17,0,94.4,5.6,0.0
2012-13,01158,Lind,9,3,0,0,0,0,0,2,10,10,0,100.0,0.0,0.0
2012-13,08122,Longview,268,53,5,16,14,18,26,62,259,175,26,67.6,30.5,10.0
2012-13,28144,Lopez,10,4,0,0,1,0,0,4,10,9,0,90.0,10.0,0.0
2012-13,20406,Lyle,15,5,1,0,2,0,0,10,10,7,0,70.0,30.0,0.0
2012-13,37504,Lynden,117,21,0,3,8,1,2,21,117,103,2,88.0,12.0,1.7
2012-13,39120,Mabton,36,6,0,1,1,2,0,7,35,30,0,85.7,11.4,0.0
2012-13,09207,Mansfield,5,1,0,0,0,0,0,1,5,5,0,100.0,0.0,0.0
2012-13,04019,Manson,27,3,0,0,0,0,0,4,26,26,0,100.0,0.0,0.0
2012-13,23311,Mary M Knight,8,0,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2012-13,33207,Mary Walker,18,5,0,3,3,0,0,4,19,13,0,68.4,31.6,0.0
2012-13,31025,Marysville,487,80,10,23,38,34,20,77,490,356,20,72.7,25.5,4.1
2012-13,32354,Mead,357,64,3,13,11,7,9,54,367,321,9,87.5,11.7,2.5
2012-13,32326,Medical Lake,98,19,0,0,8,7,0,32,85,70,0,82.4,17.6,0.0
2012-13,17400,Mercer Island,179,36,0,0,2,3,3,16,199,190,3,95.5,4.0,1.5
2012-13,37505,Meridian,60,4,0,2,3,3,3,6,58,47,3,81.0,19.0,5.2
2012-13,24350,Methow Valley,19,2,0,0,1,0,0,0,21,20,0,95.2,4.8,0.0
2012-13,31103,Monroe,271,39,3,35,13,10,8,63,247,177,8,71.7,27.9,3.2
2012-13,14066,Montesano,40,9,1,1,5,1,0,7,42,34,0,81.0,19.0,0.0
2012-13,21214,Morton,13,2,0,1,1,1,1,1,14,9,1,64.3,28.6,7.1
2012-13,13161,Moses Lake,236,67,12,24,30,26,11,50,253,142,11,56.1,40.7,4.3
2012-13,21206,Mossyrock,24,4,0,0,6,1,0,2,26,19,0,73.1,26.9,0.0
2012-13,39209,Mount Adams,34,5,2,6,2,3,6,2,37,18,6,48.6,51.4,16.2
2012-13,37507,Mount Baker,81,13,0,5,3,5,2,13,81,65,2,80.2,18.5,2.5
2012-13,29320,Mount Vernon,228,47,7,8,22,17,9,47,228,163,9,71.5,27.6,3.9
2012-13,31006,Mukilteo,545,100,4,9,29,22,14,72,573,488,14,85.2,13.6,2.4
2012-13,39003,Naches Valley,73,6,2,0,0,1,0,9,70,67,0,95.7,4.3,0.0
2012-13,21014,Napavine,13,4,0,0,1,0,0,5,12,11,0,91.7,8.3,0.0
2012-13,25155,Naselle-Grays River Valley,15,2,0,0,2,0,0,2,15,13,0,86.7,13.3,0.0
2012-13,26056,Newport,48,13,0,2,1,2,1,13,48,42,1,87.5,12.5,2.1
2012-13,32325,Nine Mile Falls,73,4,0,5,4,0,0,6,71,62,0,87.3,12.7,0.0
2012-13,37506,Nooksack Valley,45,12,2,3,7,0,0,10,47,35,0,74.5,25.5,0.0
2012-13,14064,North Beach,30,12,0,2,8,6,1,4,38,21,1,55.3,44.7,2.6
2012-13,11051,North Franklin,73,16,1,1,2,3,2,10,79,68,2,86.1,11.4,2.5
2012-13,18400,North Kitsap,263,52,2,5,16,16,5,46,269,223,5,82.9,16.4,1.9
2012-13,23403,North Mason,103,15,0,2,7,4,6,13,105,86,6,81.9,18.1,5.7
2012-13,25200,North River,2,1,1,0,2,0,0,0,3,0,0,0.0,100.0,0.0
2012-13,34003,North Thurston Public Schools,500,119,4,11,46,34,12,112,507,396,12,78.1,21.1,2.4
2012-13,33211,Northport,8,7,0,0,1,0,0,3,12,11,0,91.7,8.3,0.0
2012-13,17417,Northshore,784,93,1,4,26,8,20,113,764,702,20,91.9,7.7,2.6
2012-13,15201,Oak Harbor,208,72,5,6,10,14,15,71,209,156,15,74.6,23.9,7.2
2012-13,38324,Oakesdale,2,2,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2012-13,14400,Oakville,12,2,1,0,2,0,0,0,14,11,0,78.6,21.4,0.0
2012-13,25101,Ocean Beach,35,9,3,2,1,1,0,7,37,30,0,81.1,18.9,0.0
2012-13,14172,Ocosta,24,7,1,1,1,0,0,4,27,24,0,88.9,11.1,0.0
2012-13,22105,Odessa,5,2,0,0,0,0,1,0,7,5,1,71.4,14.3,14.3
2012-13,34974,Office of the Governor (Sch for Blind),5,2,0,0,0,0,0,1,6,6,0,100.0,0.0,0.0
2012-13,24105,Okanogan,38,5,1,2,3,7,1,5,38,24,1,63.2,36.8,2.6
2012-13,34111,Olympia,403,53,2,7,22,11,9,52,404,350,9,86.6,12.6,2.2
2012-13,24019,Omak,62,10,1,3,3,4,1,5,67,55,1,82.1,17.9,1.5
2012-13,21300,Onalaska,30,7,2,2,1,0,1,8,29,23,1,79.3,20.7,3.4
2012-13,28137,Orcas Island,13,4,0,0,5,0,0,2,15,10,0,66.7,33.3,0.0
2012-13,10065,Orient,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,24410,Oroville,29,5,1,1,1,3,0,3,31,24,0,77.4,19.4,0.0
2012-13,27344,Orting,95,20,0,1,6,4,3,16,99,85,3,85.9,14.1,3.0
2012-13,01147,Othello,123,33,5,8,11,9,1,28,128,89,1,69.5,26.6,0.8
2012-13,38301,Palouse,7,0,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2012-13,11001,Pasco,469,89,11,22,51,38,24,42,516,345,24,66.9,28.3,4.7
2012-13,24122,Pateros,9,5,0,0,0,0,0,2,12,11,0,91.7,0.0,0.0
2012-13,21301,Pe Ell,10,0,0,0,0,1,0,1,9,8,0,88.9,11.1,0.0
2012-13,27401,Peninsula,397,49,7,12,24,31,11,44,402,313,11,77.9,21.1,2.7
2012-13,12110,Pomeroy,12,5,0,0,0,0,0,5,12,12,0,100.0,0.0,0.0
2012-13,05121,Port Angeles,161,48,4,13,23,14,7,30,179,118,7,65.9,34.1,3.9
2012-13,16050,Port Townsend,46,23,0,4,2,3,1,21,48,37,1,77.1,20.8,2.1
2012-13,36402,Prescott,12,6,0,0,1,0,1,4,14,12,1,85.7,14.3,7.1
2012-13,03116,Prosser,124,17,2,10,6,4,9,12,129,95,9,73.6,24.0,7.0
2012-13,38267,Pullman,98,10,0,0,3,3,0,14,94,88,0,93.6,6.4,0.0
2012-13,27003,Puyallup,815,113,11,29,60,17,10,66,862,724,10,84.0,14.7,1.2
2012-13,16048,Quilcene,10,4,0,0,0,0,0,3,11,11,0,100.0,0.0,0.0
2012-13,05402,Quillayute Valley,9,41,0,2,1,3,7,4,46,32,7,69.6,28.3,15.2
2012-13,13144,Quincy,103,20,8,2,18,4,2,7,116,78,2,67.2,29.3,1.7
2012-13,34307,Rainier,39,6,1,0,2,2,0,7,38,33,0,86.8,13.2,0.0
2012-13,25116,Raymond,45,16,1,3,30,3,0,8,53,16,0,30.2,69.8,0.0
2012-13,22009,Reardan-Edwall,38,9,0,0,2,0,0,8,39,37,0,94.9,5.1,0.0
2012-13,17403,Renton,437,190,15,21,61,29,26,78,549,384,26,69.9,27.7,4.7
2012-13,10309,Republic,12,4,0,0,0,0,0,5,11,11,0,100.0,0.0,0.0
2012-13,03400,Richland,425,79,2,9,14,23,22,83,421,350,22,83.1,16.6,5.2
2012-13,06122,Ridgefield,71,17,1,1,2,2,1,16,72,65,1,90.3,9.7,1.4
2012-13,01160,Ritzville,15,3,0,0,0,1,0,4,14,13,0,92.9,7.1,0.0
2012-13,32416,Riverside,78,19,3,2,4,2,1,13,84,68,1,81.0,14.3,1.2
2012-13,17407,Riverview,118,10,2,2,1,2,5,10,118,105,5,89.0,10.2,4.2
2012-13,34401,Rochester,55,14,2,1,5,1,1,16,53,43,1,81.1,18.9,1.9
2012-13,38320,Rosalia,6,1,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2012-13,13160,Royal,44,16,3,5,1,0,4,10,50,37,4,74.0,26.0,8.0
2012-13,28149,San Juan Island,34,7,0,2,2,1,0,3,38,33,0,86.8,13.2,0.0
2012-13,17001,Seattle Public Schools,1611,408,31,56,128,84,104,303,1716,1289,104,75.1,23.5,6.1
2012-13,29101,Sedro-Woolley,143,17,0,2,8,2,2,22,138,123,2,89.1,10.1,1.4
2012-13,39119,Selah,134,36,2,2,8,6,4,53,117,95,4,81.2,18.8,3.4
2012-13,26070,Selkirk,7,3,0,0,0,0,0,4,6,6,0,100.0,0.0,0.0
2012-13,05323,Sequim,126,22,2,4,7,7,3,17,131,107,3,81.7,17.6,2.3
2012-13,23309,Shelton,196,37,3,7,23,13,6,39,194,138,6,71.1,26.8,3.1
2012-13,17412,Shoreline,368,62,4,12,21,12,7,48,382,322,7,84.3,14.7,1.8
2012-13,17404,Skykomish,1,0,0,1,0,0,0,0,1,0,0,0.0,100.0,0.0
2012-13,31201,Snohomish,433,49,2,5,38,14,13,36,446,372,13,83.4,16.1,2.9
2012-13,17410,Snoqualmie Valley,192,32,3,2,14,3,6,44,180,151,6,83.9,15.6,3.3
2012-13,13156,Soap Lake,23,7,0,4,1,0,0,9,21,16,0,76.2,23.8,0.0
2012-13,25118,South Bend,27,1,0,1,0,0,0,0,28,27,0,96.4,3.6,0.0
2012-13,18402,South Kitsap,382,64,9,13,21,18,21,39,407,320,21,78.6,20.1,5.2
2012-13,15206,South Whidbey,69,12,0,1,4,0,0,10,71,65,0,91.5,7.0,0.0
2012-13,32081,Spokane,1044,149,21,58,84,41,23,147,1046,806,23,77.1,21.7,2.2
2012-13,22008,Sprague,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,38322,St. John,10,2,0,0,0,0,0,4,8,8,0,100.0,0.0,0.0
2012-13,31401,Stanwood-Camano,219,17,2,8,14,12,7,8,228,185,7,81.1,18.9,3.1
2012-13,04069,Stehekin,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27001,Steilacoom Hist.,88,37,2,7,6,4,1,19,106,86,1,81.1,18.9,0.9
2012-13,30303,Stevenson-Carson,53,12,10,12,0,1,1,9,56,27,1,48.2,42.9,1.8
2012-13,31311,Sultan,81,10,6,2,44,13,12,13,78,0,12,0.0,98.7,15.4
2012-13,27320,Sumner,359,47,3,13,18,13,7,36,370,313,7,84.6,14.6,1.9
2012-13,39201,Sunnyside,198,31,7,10,12,10,1,17,212,167,1,78.8,18.9,0.5
2012-13,27010,Tacoma,981,263,27,35,71,108,83,182,1062,697,41,65.6,30.5,3.9
2012-13,14077,Taholah,6,1,0,0,2,0,0,1,6,4,0,66.7,33.3,0.0
2012-13,17409,Tahoma,279,24,3,6,11,8,3,31,272,241,3,88.6,11.4,1.1
2012-13,38265,Tekoa,12,1,0,0,2,0,0,2,11,9,0,81.8,18.2,0.0
2012-13,34402,Tenino,43,7,0,0,3,4,1,10,40,32,1,80.0,20.0,2.5
2012-13,19400,Thorp,5,1,0,0,0,1,0,0,6,5,0,83.3,16.7,0.0
2012-13,21237,Toledo,40,8,0,1,3,1,2,4,44,36,2,81.8,15.9,4.5
