SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,21214,Morton,4,4,0,0,1,0,0,3,5,4,0,80.0,20.0,0.0
2011-12,13161,Moses Lake,39,27,0,2,4,5,3,27,39,17,8,43.6,35.9,20.5
2011-12,21206,Mossyrock,8,2,0,0,0,0,0,7,3,3,0,100.0,0.0,0.0
2011-12,39209,Mount Adams,10,7,0,1,2,2,0,8,9,3,1,33.3,55.6,11.1
2011-12,37507,Mount Baker,24,9,0,0,0,0,1,16,17,13,3,76.5,5.9,17.6
2011-12,29320,Mount Vernon,63,23,0,1,4,8,5,25,61,34,9,55.7,29.5,14.8
2011-12,31006,Mukilteo,117,52,1,4,6,3,8,72,97,60,15,61.9,22.7,15.5
2011-12,39003,Naches Valley,10,5,0,0,0,0,0,3,12,12,0,100.0,0.0,0.0
2011-12,21014,Napavine,10,4,0,1,1,1,0,6,8,5,0,62.5,37.5,0.0
2011-12,25155,Naselle-Grays River Valley,4,0,0,1,0,0,0,0,4,3,0,75.0,25.0,0.0
2011-12,26056,Newport,14,9,0,0,0,0,1,7,16,13,2,81.3,6.3,12.5
2011-12,32325,Nine Mile Falls,18,4,0,0,0,1,0,4,18,17,0,94.4,5.6,0.0
2011-12,37506,Nooksack Valley,19,11,0,1,2,0,0,8,22,18,1,81.8,13.6,4.5
2011-12,14064,North Beach,5,7,0,0,0,0,1,5,7,6,0,85.7,14.3,0.0
2011-12,11051,North Franklin,14,2,0,0,0,1,0,3,13,12,0,92.3,7.7,0.0
2011-12,18400,North Kitsap,61,14,0,0,1,5,3,28,47,24,14,51.1,19.1,29.8
2011-12,23403,North Mason,30,15,0,1,0,1,0,20,25,18,5,72.0,8.0,20.0
2011-12,25200,North River,4,1,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,34003,North Thurston,112,54,3,3,9,11,10,62,104,67,1,64.4,34.6,1.0
2011-12,33211,Northport,2,2,0,0,0,0,1,0,4,3,0,75.0,25.0,0.0
2011-12,17417,Northshore,218,38,0,1,2,11,8,68,188,143,23,76.1,11.7,12.2
2011-12,29801,Northwest Educational Service District 189,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,15201,Oak Harbor,35,19,0,2,0,2,0,24,30,21,5,70.0,13.3,16.7
2011-12,38324,Oakesdale,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,14400,Oakville,2,2,0,0,0,0,0,3,1,1,0,100.0,0.0,0.0
2011-12,25101,Ocean Beach,8,2,1,1,0,0,0,3,7,3,2,42.9,28.6,28.6
2011-12,14172,Ocosta,9,3,0,0,0,0,2,5,7,3,2,42.9,28.6,28.6
2011-12,22105,Odessa,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,100.0
2011-12,24105,Okanogan,11,6,0,0,0,1,0,7,10,8,1,80.0,10.0,10.0
2011-12,34111,Olympia,78,30,0,1,2,3,4,43,65,51,4,78.5,15.4,6.2
2011-12,24019,Omak,16,5,0,0,0,0,0,4,17,17,0,100.0,0.0,0.0
2011-12,21300,Onalaska,1,9,0,0,0,1,2,7,3,0,0,0.0,100.0,0.0
2011-12,28137,Orcas Island,5,1,0,0,1,1,0,2,4,2,0,50.0,50.0,0.0
2011-12,24410,Oroville,1,3,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,27344,Orting,22,16,0,0,0,1,2,13,25,20,2,80.0,12.0,8.0
2011-12,01147,Othello,19,14,0,0,1,2,2,13,20,14,1,70.0,25.0,5.0
2011-12,38301,Palouse,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,11001,Pasco,100,64,3,6,8,13,13,37,127,72,12,56.7,33.9,9.4
2011-12,24122,Pateros,2,2,0,0,0,0,0,2,2,1,1,50.0,0.0,50.0
2011-12,21301,Pe Ell,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,27401,Peninsula,79,30,0,1,5,7,7,34,75,44,11,58.7,26.7,14.7
2011-12,12110,Pomeroy,3,2,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,05121,Port Angeles,36,14,0,0,2,7,4,9,41,18,10,43.9,31.7,24.4
2011-12,16050,Port Townsend,19,7,0,0,1,1,2,9,17,8,5,47.1,23.5,29.4
2011-12,36402,Prescott,2,3,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2011-12,03116,Prosser,17,9,0,0,1,2,5,8,18,7,3,38.9,44.4,16.7
2011-12,38267,Pullman,18,2,0,0,1,0,0,6,14,12,1,85.7,7.1,7.1
2011-12,27003,Puyallup,207,102,2,4,11,13,11,90,219,150,28,68.5,18.7,12.8
2011-12,16048,Quilcene,3,1,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2011-12,05402,Quillayute Valley,15,8,0,0,0,2,1,9,14,7,4,50.0,21.4,28.6
2011-12,13144,Quincy,11,7,0,1,1,2,3,5,13,5,1,38.5,53.8,7.7
2011-12,34307,Rainier,8,4,0,0,0,1,0,1,11,10,0,90.9,9.1,0.0
2011-12,25116,Raymond,4,6,0,0,1,0,2,4,6,3,0,50.0,50.0,0.0
2011-12,22009,Reardan-Edwall,7,1,0,0,0,1,0,4,4,3,0,75.0,25.0,0.0
2011-12,17403,Renton,120,74,3,2,4,14,5,80,114,81,5,71.1,24.6,4.4
2011-12,10309,Republic,2,4,0,0,0,0,0,2,4,1,3,25.0,0.0,75.0
2011-12,03400,Richland,90,36,0,3,3,5,8,47,79,55,5,69.6,24.1,6.3
2011-12,06122,Ridgefield,21,5,0,0,0,0,0,11,15,14,1,93.3,0.0,6.7
2011-12,01160,Ritzville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,32416,Riverside,25,16,1,0,0,0,3,17,24,18,2,75.0,16.7,8.3
2011-12,17407,Riverview,20,6,0,0,1,2,0,6,20,17,0,85.0,15.0,0.0
2011-12,34401,Rochester,22,10,0,0,2,6,3,15,17,5,1,29.4,64.7,5.9
2011-12,38320,Rosalia,1,2,0,1,0,0,0,1,2,1,0,50.0,50.0,0.0
2011-12,13160,Royal,12,1,0,0,0,1,0,4,9,6,2,66.7,11.1,22.2
2011-12,28149,San Juan Island,11,2,0,1,0,0,0,6,7,6,0,85.7,14.3,0.0
2011-12,17001,Seattle,448,125,9,13,11,46,32,186,387,220,56,56.8,28.7,14.5
2011-12,29101,Sedro-Woolley,47,20,0,1,0,0,1,39,28,24,2,85.7,7.1,7.1
2011-12,39119,Selah,39,10,0,1,0,3,1,17,32,21,6,65.6,15.6,18.8
2011-12,26070,Selkirk,4,2,0,0,0,0,0,2,4,4,0,100.0,0.0,0.0
2011-12,05323,Sequim,21,17,0,0,1,2,1,22,16,10,2,62.5,25.0,12.5
2011-12,23309,Shelton,61,40,0,1,6,10,11,26,75,40,7,53.3,37.3,9.3
2011-12,17412,Shoreline,111,27,2,2,2,6,6,46,92,63,11,68.5,19.6,12.0
2011-12,17404,Skykomish,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,31201,Snohomish,83,34,0,0,2,5,7,28,89,64,11,71.9,15.7,12.4
2011-12,17410,Snoqualmie Valley,37,11,0,0,1,3,4,15,33,18,7,54.5,24.2,21.2
2011-12,13156,Soap Lake,1,2,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2011-12,25118,South Bend,11,3,0,0,0,0,0,7,7,6,1,85.7,0.0,14.3
2011-12,18402,South Kitsap,92,39,4,4,2,5,5,46,85,51,14,60.0,23.5,16.5
2011-12,15206,South Whidbey,17,3,0,0,0,1,0,6,14,13,0,92.9,7.1,0.0
2011-12,32081,Spokane,299,136,1,15,15,28,19,146,289,171,40,59.2,27.0,13.8
2011-12,22008,Sprague,0,2,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,38322,St. John,2,0,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,31401,Stanwood-Camano,64,20,0,1,4,3,2,17,67,51,6,76.1,14.9,9.0
2011-12,27001,Steilacoom Historical,12,11,0,0,1,1,2,8,15,9,2,60.0,26.7,13.3
2011-12,30303,Stevenson-Carson,13,7,0,0,2,0,0,8,12,7,3,58.3,16.7,25.0
2011-12,31311,Sultan,31,16,0,2,1,5,1,18,29,18,2,62.1,31.0,6.9
2011-12,33202,Summit Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27320,Sumner,69,32,2,2,4,6,4,42,59,32,9,54.2,30.5,15.3
2011-12,39201,Sunnyside,44,16,0,3,0,1,8,10,50,34,4,68.0,24.0,8.0
2011-12,27010,Tacoma,320,147,6,4,18,39,30,231,236,136,3,57.6,41.1,1.3
2011-12,14077,Taholah,2,2,0,0,0,0,1,1,3,2,0,66.7,33.3,0.0
2011-12,17409,Tahoma,80,23,0,2,1,4,5,30,73,50,11,68.5,16.4,15.1
2011-12,38265,Tekoa,4,1,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2011-12,34402,Tenino,16,8,0,1,0,1,1,8,16,7,6,43.8,18.8,37.5
2011-12,19400,Thorp,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,21237,Toledo,8,11,0,0,0,1,0,11,8,5,2,62.5,12.5,25.0
2011-12,24404,Tonasket,5,3,0,0,0,0,0,6,2,2,0,100.0,0.0,0.0
2011-12,39202,Toppenish,17,9,0,0,1,2,1,12,14,8,2,57.1,28.6,14.3
2011-12,36300,Touchet,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,08130,Toutle Lake,6,3,0,0,0,0,2,1,8,6,0,75.0,25.0,0.0
2011-12,20400,Trout Lake,3,1,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,17406,Tukwila,23,10,0,0,1,1,2,18,15,8,3,53.3,26.7,20.0
2011-12,34033,Tumwater,61,24,0,1,4,7,5,35,50,29,4,58.0,34.0,8.0
2011-12,27083,University Place,39,28,1,0,1,3,3,30,37,22,7,59.5,21.6,18.9
2011-12,33070,Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,06037,Vancouver,213,101,2,2,14,23,20,120,194,109,24,56.2,31.4,12.4
