SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2013-14,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,9100,48,0.53,159,1.75,23,0.25,182,2,78,0.86,605,6.65,7407,81.4,780,8.57,4670,51.32,4430,48.68,0,0,79,0.87,1123,12.41,2212,24.44,250,2.76,40,0.44,18,15.9,358,72.47
2013-14,Educational Service District 113,23,Mason,23402,Pioneer School District,693,14,2.02,0,0,0,0,0,0,9,1.3,72,10.39,560,80.81,38,5.48,363,52.38,330,47.62,1,0.15,3,0.44,149,21.75,438,63.94,14,2.04,16,2.34,15,16.8,27,60
2013-14,Educational Service District 123,12,Garfield,12110,Pomeroy School District,325,1,0.31,4,1.23,0,0,4,1.23,1,0.31,19,5.85,296,91.08,4,1.23,159,48.92,166,51.08,1,0.3,3,0.9,60,18.02,173,51.95,5,1.5,N<10,,14,20.3,17,73.91
2013-14,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,3760,172,4.57,53,1.41,5,0.13,58,1.54,32,0.85,283,7.53,2789,74.18,426,11.33,1946,51.76,1814,48.24,4,0.11,50,1.32,545,14.42,1983,52.47,108,2.86,69,1.83,17,17.7,155,70.45
2013-14,Olympic Educational Service District 114,16,Jefferson,16050,Port Townsend School District,1242,18,1.45,32,2.58,5,0.4,37,2.98,18,1.45,74,5.96,1029,82.85,66,5.31,623,50.16,619,49.84,2,0.16,12,0.97,200,16.25,572,46.47,15,1.22,17,1.38,16,15.5,54,69.23
2013-14,Educational Service District 123,36,Walla Walla,36402,Prescott School District,345,0,0,0,0,0,0,0,0,15,4.35,264,76.52,66,19.13,0,0,200,57.97,145,42.03,51,14.21,115,32.03,39,10.86,313,87.19,1,0.28,N<10,,18,15.6,9,47.37
2013-14,Educational Service District 123,03,Benton,03116,Prosser School District,2847,8,0.28,33,1.16,1,0.04,34,1.19,13,0.46,1696,59.57,1053,36.99,43,1.51,1448,50.86,1399,49.14,598,21.18,601,21.28,399,14.13,1836,65.01,45,1.59,N<10,,17,16.5,118,69.82
2013-14,Educational Service District 101,38,Whitman,38267,Pullman School District,2592,17,0.66,244,9.41,5,0.19,249,9.61,67,2.58,281,10.84,1819,70.18,159,6.13,1353,52.2,1239,47.8,0,0,123,4.75,299,11.55,732,28.28,118,4.56,16,0.62,19,14,94,70.15
2013-14,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,21973,914,4.16,980,4.46,260,1.18,1240,5.64,789,3.59,3110,14.15,13554,61.68,2365,10.76,11360,51.7,10613,48.3,32,0.14,806,3.65,2795,12.65,7788,35.25,1009,4.57,199,0.9,21,15.4,724,70.36
2013-14,Olympic Educational Service District 114,16,Jefferson,16020,Queets-Clearwater School District,23,18,78.26,0,0,0,0,0,0,0,0,0,0,2,8.7,3,13.04,11,47.83,12,52.17,0,0,0,0,9,37.5,22,91.67,0,0,N<10,,6,13.4,1,25
2013-14,Olympic Educational Service District 114,16,Jefferson,16048,Quilcene School District,627,4,0.64,20,3.19,2,0.32,22,3.51,1,0.16,28,4.47,540,86.12,32,5.1,326,51.99,301,48.01,0,0,0,0,40,6.33,93,14.72,3,0.47,N<10,,27,9.7,13,56.52
2013-14,Olympic Educational Service District 114,05,Clallam,05402,Quillayute Valley School District,3048,160,5.25,57,1.87,12,0.39,69,2.26,100,3.28,554,18.18,1896,62.2,269,8.83,1425,46.75,1623,53.25,39,1.23,100,3.14,452,14.21,1467,46.12,65,2.04,33,1.04,38,13.3,45,56.25
2013-14,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2582,3,0.12,6,0.23,0,0,6,0.23,2,0.08,2215,85.79,349,13.52,7,0.27,1311,50.77,1271,49.23,385,15.1,1022,40.08,298,11.69,2098,82.27,43,1.69,12,0.47,14,11.9,109,60.89
2013-14,Educational Service District 113,34,Thurston,34307,Rainier School District,820,12,1.46,8,0.98,1,0.12,9,1.1,11,1.34,64,7.8,671,81.83,53,6.46,435,53.05,385,46.95,0,0,3,0.37,111,13.77,435,53.97,25,3.1,11,1.36,16,13.9,33,64.71
2013-14,Educational Service District 113,25,Pacific,25116,Raymond School District,670,23,3.43,38,5.67,7,1.04,45,6.72,3,0.45,136,20.3,445,66.42,18,2.69,343,51.19,327,48.81,0,0,70,10.12,92,13.29,403,58.24,0,0,14,2.02,16,14.8,21,51.22
2013-14,Educational Service District 101,22,Lincoln,22009,Reardan-Edwall School District,601,25,4.16,2,0.33,0,0,2,0.33,6,1,21,3.49,514,85.52,33,5.49,306,50.92,295,49.08,0,0,19,3.24,72,12.29,243,41.47,36,6.14,N<10,,17,17.2,21,60
2013-14,Puget Sound Educational Service District 121,17,King,17403,Renton School District,15116,99,0.65,3774,24.97,126,0.83,3900,25.8,2681,17.74,3219,21.3,4289,28.37,928,6.14,7833,51.82,7283,48.18,15,0.1,2444,16.15,2200,14.54,8125,53.68,460,3.04,108,0.71,18,11.1,572,68.5
2013-14,Educational Service District 101,10,Ferry,10309,Republic School District,347,5,1.44,6,1.73,0,0,6,1.73,0,0,18,5.19,283,81.56,35,10.09,185,53.31,162,46.69,0,0,0,0,41,12.2,210,62.50,23,6.85,N<10,,14,14.7,15,62.5
2013-14,Educational Service District 123,03,Benton,03400,Richland School District,12095,81,0.67,459,3.79,21,0.17,480,3.97,273,2.26,1634,13.51,9244,76.43,383,3.17,6204,51.29,5891,48.71,51,0.42,409,3.37,1300,10.71,4055,33.41,79,0.65,53,0.44,21,14.3,405,70.31
2013-14,Educational Service District 112,06,Clark,06122,Ridgefield School District,2189,5,0.23,34,1.55,5,0.23,39,1.78,21,0.96,210,9.59,1818,83.05,96,4.39,1077,49.2,1112,50.8,8,0.36,70,3.19,247,11.25,675,30.75,74,3.37,15,0.68,21,14.7,86,81.9
2013-14,Educational Service District 101,01,Adams,01160,Ritzville School District,329,7,2.13,5,1.52,0,0,5,1.52,6,1.82,21,6.38,288,87.54,2,0.61,171,51.98,158,48.02,0,0,0,0,33,9.65,120,35.09,9,2.63,N<10,,15,18.5,17,77.27
2013-14,Educational Service District 101,32,Spokane,32416,Riverside School District,1502,43,2.86,7,0.47,3,0.2,10,0.67,8,0.53,55,3.66,1378,91.74,8,0.53,798,53.13,704,46.87,0,0,13,0.86,269,17.9,761,50.63,11,0.73,30,2,17,16,63,71.59
2013-14,Puget Sound Educational Service District 121,17,King,17407,Riverview School District,3313,25,0.75,91,2.75,12,0.36,103,3.11,27,0.81,361,10.9,2655,80.14,142,4.29,1615,48.75,1698,51.25,9,0.27,90,2.72,328,9.93,576,17.44,74,2.24,21,0.64,20,12.5,106,63.47
2013-14,Educational Service District 113,34,Thurston,34401,Rochester School District,2219,70,3.15,11,0.5,0,0,11,0.5,10,0.45,417,18.79,1562,70.39,149,6.71,1160,52.28,1059,47.72,19,0.86,117,5.3,353,15.98,1208,54.69,74,3.35,22,1,19,13.8,86,72.27
2013-14,Educational Service District 112,20,Klickitat,20403,Roosevelt School District,24,0,0,0,0,0,0,0,0,0,0,22,91.67,2,8.33,0,0,11,45.83,13,54.17,7,24.14,19,65.52,0,0,0,0.00,0,0,N<10,,12,12,2,100
2013-14,Educational Service District 101,38,Whitman,38320,Rosalia School District,195,4,2.05,3,1.54,0,0,3,1.54,3,1.54,8,4.1,174,89.23,3,1.54,101,51.79,94,48.21,0,0,0,0,21,10.24,122,59.51,0,0,N<10,,10,17.4,18,94.74
2013-14,Educational Service District 105,13,Grant,13160,Royal School District,1624,0,0,2,0.12,0,0,2,0.12,1,0.06,1330,81.9,289,17.8,2,0.12,842,51.85,782,48.15,119,7.47,702,44.04,171,10.73,1387,87.01,96,6.02,N<10,,19,12.8,51,60.71
2013-14,Northwest Educational Service District 189,28,San Juan,28149,San Juan Island School District,833,5,0.6,13,1.56,0,0,13,1.56,4,0.48,129,15.49,642,77.07,40,4.8,401,48.14,432,51.86,9,1.08,35,4.2,108,12.97,365,43.82,2,0.24,N<10,,16,13.6,39,73.58
2013-14,Educational Service District 113,14,Grays Harbor,14104,Satsop School District,56,0,0,0,0,0,0,0,0,0,0,9,16.07,44,78.57,3,5.36,26,46.43,30,53.57,0,0,0,0,10,16.95,33,55.93,1,1.69,N<10,,11,19.4,3,60
2013-14,Puget Sound Educational Service District 121,17,King,17001,Seattle Public Schools,51738,422,0.82,8638,16.7,270,0.52,8908,17.22,8823,17.05,6523,12.61,23122,44.69,3894,7.53,26574,51.36,25164,48.64,171,0.33,6001,11.56,7539,14.52,20698,39.87,566,1.09,342,0.66,17,11.4,2082,69.33
2013-14,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,4305,99,2.3,36,0.84,7,0.16,43,1,34,0.79,826,19.19,3135,72.82,168,3.9,2202,51.15,2103,48.85,96,2.23,255,5.92,640,14.86,2253,52.31,74,1.72,63,1.46,18,14.7,164,68.62
2013-14,Educational Service District 105,39,Yakima,39119,Selah School District,3470,28,0.81,14,0.4,2,0.06,16,0.46,21,0.61,909,26.2,2417,69.65,79,2.28,1796,51.76,1674,48.24,87,2.52,181,5.25,490,14.21,1637,47.48,28,0.81,25,0.73,18,15.2,119,63.3
2013-14,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,242,1,0.41,3,1.24,0,0,3,1.24,2,0.83,21,8.68,206,85.12,9,3.72,122,50.41,120,49.59,0,0,0,0,44,17.81,129,52.23,0,0,N<10,,12,19.2,14,70
2013-14,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,2812,57,2.03,42,1.49,2,0.07,44,1.56,16,0.57,292,10.38,2185,77.7,217,7.72,1432,50.92,1380,49.08,8,0.28,40,1.42,386,13.7,1284,45.56,30,1.06,21,0.75,18,13.7,98,61.64
2013-14,Northwest Educational Service District 189,28,San Juan,28010,Shaw Island School District,14,0,0,0,0,0,0,0,0,0,0,0,0,14,100,0,0,6,42.86,8,57.14,0,0,0,0,1,7.14,0,0.00,0,0,N<10,,7,3.9,1,50
2013-14,Educational Service District 113,23,Mason,23309,Shelton School District,4155,156,3.75,24,0.58,12,0.29,36,0.87,25,0.6,1052,25.32,2609,62.79,277,6.67,2158,51.94,1997,48.06,70,1.69,388,9.36,698,16.84,2728,65.83,94,2.27,94,2.27,15,16.3,174,64.68
2013-14,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,8988,42,0.47,1271,14.14,38,0.42,1309,14.56,571,6.35,1093,12.16,4994,55.56,979,10.89,4653,51.77,4335,48.23,0,0,610,6.74,1091,12.05,2450,27.06,596,6.58,66,0.73,18,13.7,354,69.41
2013-14,Educational Service District 112,30,Skamania,30002,Skamania School District,76,0,0,0,0,0,0,0,0,0,0,5,6.58,68,89.47,3,3.95,37,48.68,39,51.32,0,0,0,0,9,11.84,55,72.37,0,0,N<10,,15,18.7,3,60
2013-14,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,42,0,0,0,0,0,0,0,0,0,0,6,14.29,36,85.71,0,0,20,47.62,22,52.38,0,0,0,0,9,24.32,30,81.08,0,0,N<10,,4,15.2,7,70
2013-14,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,10106,68,0.67,400,3.96,23,0.23,423,4.19,127,1.26,944,9.34,8007,79.23,537,5.31,5198,51.43,4908,48.57,75,0.74,321,3.17,1412,13.92,2222,21.91,206,2.03,48,0.47,21,15,321,67.15
2013-14,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,6357,34,0.53,298,4.69,15,0.24,313,4.92,57,0.9,379,5.96,5342,84.03,232,3.65,3318,52.19,3039,47.81,1,0.02,111,1.73,732,11.43,808,12.62,245,3.83,20,0.31,18,13.4,238,68.59
2013-14,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,460,0,0,1,0.22,1,0.22,2,0.43,4,0.87,131,28.48,319,69.35,4,0.87,243,52.83,217,47.17,20,4.21,72,15.16,57,12,,>95%,2,0.42,N<10,,13,12.3,20,57.14
2013-14,Educational Service District 113,25,Pacific,25118,South Bend School District,542,21,3.87,20,3.69,1,0.18,21,3.87,0,0,196,36.16,229,42.25,75,13.84,281,51.85,261,48.15,13,2.39,86,15.78,83,15.23,348,63.85,6,1.1,N<10,,14,14.3,21,53.85
2013-14,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,9280,91,0.98,292,3.15,125,1.35,417,4.49,139,1.5,972,10.47,6615,71.28,1044,11.25,4820,51.94,4460,48.06,0,0,59,0.64,1321,14.28,3724,40.26,214,2.31,83,0.9,19,16.5,356,71.77
2013-14,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,1495,13,0.87,41,2.74,4,0.27,45,3.01,20,1.34,87,5.82,1283,85.82,47,3.14,740,49.5,755,50.5,0,0,9,0.61,198,13.49,416,28.34,23,1.57,18,1.23,17,20.3,58,66.67
2013-14,Educational Service District 113,23,Mason,23042,Southside School District,204,3,1.47,5,2.45,0,0,5,2.45,2,0.98,22,10.78,147,72.06,25,12.25,101,49.51,103,50.49,1,0.49,2,0.98,19,9.27,85,41.46,2,0.98,N<10,,20,14.1,5,50
2013-14,Educational Service District 101,32,Spokane,32081,Spokane School District,29465,502,1.7,713,2.42,451,1.53,1164,3.95,775,2.63,2798,9.5,20648,70.08,3577,12.14,15217,51.64,14248,48.36,5,0.02,1415,4.82,4625,15.76,17229,58.69,626,2.13,468,1.59,17,14.7,1282,72.06
2013-14,Educational Service District 101,22,Lincoln,22008,Sprague School District,73,3,4.11,1,1.37,0,0,1,1.37,3,4.11,7,9.59,57,78.08,2,2.74,36,49.32,37,50.68,0,0,0,0,9,12.5,45,62.50,8,11.11,N<10,,6,13,7,58.33
2013-14,Educational Service District 101,38,Whitman,38322,St. John School District,158,0,0,7,4.43,1,0.63,8,5.06,2,1.27,8,5.06,133,84.18,7,4.43,79,50,79,50,0,0,0,0,17,11.18,42,27.63,0,0,N<10,,12,19.7,7,53.85
2013-14,Northwest Educational Service District 189,31,Snohomish,31401,Stanwood-Camano School District,4489,31,0.69,47,1.05,8,0.18,55,1.23,43,0.96,358,7.98,3812,84.92,190,4.23,2292,51.06,2197,48.94,21,0.46,85,1.88,701,15.46,1227,27.07,104,2.29,26,0.57,19,16.3,195,82.98
2013-14,Educational Service District 123,11,Franklin,11054,Star School District No. 054,5,0,0,0,0,0,0,0,0,0,0,2,40,3,60,0,0,2,40,3,60,1,20,0,0,0,0,0,0.00,0,0,N<10,,3,11.7,0,
2013-14,Educational Service District 123,07,Columbia,07035,Starbuck School District,32,0,0,0,0,0,0,0,0,0,0,1,3.13,31,96.88,0,0,16,50,16,50,0,0,0,0,3,11.54,0,0.00,0,0,N<10,,11,9.4,2,66.67
2013-14,North Central Educational Service District 171,04,Chelan,04069,Stehekin School District,8,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,4,50,4,50,0,0,0,0,0,0,0,0.00,0,0,N<10,,8,39,1,100
2013-14,Puget Sound Educational Service District 121,27,Pierce,27001,Steilacoom Hist. School District,3122,12,0.38,255,8.17,69,2.21,324,10.38,239,7.66,429,13.74,1700,54.45,418,13.39,1586,50.8,1536,49.2,0,0,76,2.46,353,11.42,658,21.28,99,3.2,13,0.42,19,13.2,119,71.69
2013-14,Educational Service District 101,38,Whitman,38304,Steptoe School District,30,2,6.67,0,0,0,0,0,0,0,0,0,0,28,93.33,0,0,18,60,12,40,0,0,0,0,4,13.79,0,0.00,0,0,N<10,,8,21.2,2,50
2013-14,Educational Service District 112,30,Skamania,30303,Stevenson-Carson School District,965,22,2.28,4,0.41,2,0.21,6,0.62,10,1.04,129,13.37,750,77.72,48,4.97,502,52.02,463,47.98,0,0,27,2.77,176,18.05,529,54.26,24,2.46,23,2.36,17,15.5,45,77.59
2013-14,Northwest Educational Service District 189,31,Snohomish,31311,Sultan School District,1943,34,1.75,31,1.6,1,0.05,32,1.65,15,0.77,293,15.08,1534,78.95,35,1.8,1036,53.32,907,46.68,15,0.75,122,6.06,331,16.45,1006,50.00,39,1.94,14,0.7,19,14.8,69,65.71
2013-14,Educational Service District 101,33,Stevens,33202,Summit Valley School District,83,0,0,0,0,0,0,0,0,0,0,2,2.41,75,90.36,6,7.23,44,53.01,39,46.99,0,0,0,0,12,15,55,68.75,0,0,N<10,,10,10,3,37.5
2013-14,Puget Sound Educational Service District 121,,,27320,Sumner School District,8748,82,0.94,164,1.87,36,0.41,200,2.29,88,1.01,1101,12.59,6603,75.48,674,7.7,4444,50.8,4304,49.2,1,0.01,291,3.34,1180,13.53,3052,35.00,278,3.19,72,0.83,19,13.6,301,65.15
2013-14,Educational Service District 105,39,Yakima,39201,Sunnyside School District,6511,2,0.03,2,0.03,0,0,2,0.03,9,0.14,5966,91.63,483,7.42,49,0.75,3388,52.04,3123,47.96,1055,16.22,2092,32.17,848,13.04,,>95%,35,0.54,47,0.72,18,12.3,228,62.98
2013-14,Puget Sound Educational Service District 121,27,Pierce,27010,Tacoma School District,29288,368,1.26,2985,10.19,677,2.31,3662,12.5,5837,19.93,5068,17.3,13115,44.78,1238,4.23,14935,50.99,14353,49.01,29,0.1,2688,9.16,3989,13.59,18591,63.35,603,2.05,279,0.95,16,14.9,1129,62.65
2013-14,Educational Service District 113,14,Grays Harbor,14077,Taholah School District,190,135,71.05,0,0,0,0,0,0,0,0,24,12.63,0,0,31,16.32,103,54.21,87,45.79,0,0,0,0,43,23.63,146,80.22,0,0,11,6.04,9,13,11,52.38
2013-14,Puget Sound Educational Service District 121,17,King,17409,Tahoma School District,7836,34,0.43,303,3.87,47,0.6,350,4.47,133,1.7,691,8.82,6043,77.12,585,7.47,3991,50.93,3845,49.07,0,0,140,1.79,922,11.76,1140,14.55,310,3.96,35,0.45,19,14.5,302,72.25
2013-14,Educational Service District 101,38,Whitman,38265,Tekoa School District,172,19,11.05,0,0,0,0,0,0,1,0.58,14,8.14,138,80.23,0,0,87,50.58,85,49.42,0,0,0,0,39,20.86,100,53.48,0,0,N<10,,9,14.6,13,68.42
2013-14,Educational Service District 113,34,Thurston,34402,Tenino School District,1221,11,0.9,1,0.08,3,0.25,4,0.33,17,1.39,73,5.98,1094,89.6,22,1.8,661,54.14,560,45.86,0,0,16,1.32,177,14.58,597,49.18,31,2.55,26,2.14,19,15,43,65.15
2013-14,Educational Service District 105,19,Kittitas,19400,Thorp School District,119,3,2.52,0,0,0,0,0,0,3,2.52,10,8.4,101,84.87,2,1.68,54,45.38,65,54.62,0,0,0,0,24,20,70,58.33,0,0,N<10,,7,13.8,8,50
2013-14,Educational Service District 113,21,Lewis,21237,Toledo School District,759,9,1.19,7,0.92,3,0.4,10,1.32,5,0.66,77,10.14,615,81.03,43,5.67,386,50.86,373,49.14,0,0,17,2.25,146,19.29,389,51.39,11,1.45,N<10,,19,16.3,35,85.37
2013-14,North Central Educational Service District 171,24,Okanogan,24404,Tonasket School District,1090,8,0.73,4,0.37,0,0,4,0.37,6,0.55,412,37.8,626,57.43,34,3.12,583,53.49,507,46.51,133,12.29,168,15.53,125,11.55,710,65.62,1,0.09,N<10,,15,14.2,47,66.2
2013-14,Educational Service District 105,39,Yakima,39202,Toppenish School District,3979,468,11.76,4,0.1,1,0.03,5,0.13,3,0.08,3162,79.47,296,7.44,45,1.13,2024,50.87,1955,49.13,651,15.64,1075,25.82,514,12.35,3682,88.45,49,1.18,32,0.77,20,11.8,127,62.87
2013-14,Educational Service District 123,36,Walla Walla,36300,Touchet School District,238,4,1.68,1,0.42,0,0,1,0.42,1,0.42,99,41.6,125,52.52,8,3.36,127,53.36,111,46.64,8,3.33,29,12.08,35,14.58,134,55.83,4,1.67,N<10,,13,19.3,12,63.16
2013-14,Educational Service District 112,08,Cowlitz,08130,Toutle Lake School District,604,15,2.48,9,1.49,0,0,9,1.49,8,1.32,45,7.45,514,85.1,13,2.15,320,52.98,284,47.02,0,0,0,0,74,12.05,251,40.88,13,2.12,N<10,,17,21,24,68.57
2013-14,Educational Service District 112,20,Klickitat,20400,Trout Lake School District,198,3,1.52,3,1.52,0,0,3,1.52,0,0,28,14.14,155,78.28,9,4.55,102,51.52,96,48.48,2,0.97,0,0,32,15.46,0,0.00,0,0,N<10,,11,15.3,11,61.11
2013-14,Puget Sound Educational Service District 121,17,King,17406,Tukwila School District,2950,23,0.78,811,27.49,100,3.39,911,30.88,626,21.22,796,26.98,406,13.76,188,6.37,1493,50.61,1457,49.39,2,0.07,1199,39.97,272,9.07,2381,79.37,24,0.8,18,0.6,17,10.9,123,71.1
2013-14,Educational Service District 113,34,Thurston,34033,Tumwater School District,6310,46,0.73,164,2.6,35,0.55,199,3.15,121,1.92,611,9.68,4788,75.88,544,8.62,3270,51.82,3040,48.18,4,0.06,90,1.44,857,13.69,2019,32.25,142,2.27,49,0.78,17,15.7,249,67.3
2013-14,Educational Service District 105,39,Yakima,39002,Union Gap School District,623,11,1.77,5,0.8,0,0,5,0.8,0,0,473,75.92,119,19.1,15,2.41,317,50.88,306,49.12,54,8.77,163,26.46,86,13.96,549,89.12,3,0.49,N<10,,16,12.7,22,57.89
2013-14,Puget Sound Educational Service District 121,27,Pierce,27083,University Place School District,5641,33,0.59,521,9.24,45,0.8,566,10.03,533,9.45,702,12.44,2927,51.89,880,15.6,2865,50.79,2776,49.21,0,0,216,3.85,761,13.55,2145,38.20,182,3.24,29,0.52,18,15,211,67.2
2013-14,Educational Service District 101,33,Stevens,33070,Valley School District,954,13,1.36,16,1.68,6,0.63,22,2.31,16,1.68,79,8.28,756,79.25,68,7.13,489,51.26,465,48.74,0,0,0,0,102,10.75,185,19.49,0,0,N<10,,27,10,23,63.89
2013-14,Educational Service District 112,06,Clark,06037,Vancouver School District,23035,155,0.67,789,3.43,443,1.92,1232,5.35,706,3.06,5074,22.03,14408,62.55,1460,6.34,11830,51.36,11205,48.64,37,0.16,2642,11.52,2865,12.5,12090,52.73,365,1.59,159,0.69,19,12.4,896,74.3
2013-14,Puget Sound Educational Service District 121,17,King,17402,Vashon Island School District,1560,11,0.71,41,2.63,0,0,41,2.63,12,0.77,158,10.13,1220,78.21,118,7.56,828,53.08,732,46.92,0,0,38,2.44,186,11.96,352,22.64,68,4.37,10,0.64,17,14.4,56,62.22
2013-14,Educational Service District 112,35,Wahkiakum,35200,Wahkiakum School District,412,3,0.73,4,0.97,3,0.73,7,1.7,2,0.49,34,8.25,355,86.17,11,2.67,200,48.54,212,51.46,9,2.14,14,3.33,92,21.85,217,51.54,9,2.14,10,2.38,16,16.1,19,73.08
2013-14,Educational Service District 105,13,Grant,13073,Wahluke School District,2291,13,0.57,1,0.04,0,0,1,0.04,0,0,2190,95.59,84,3.67,3,0.13,1138,49.67,1153,50.33,451,20.5,1331,60.5,312,14.18,,>95%,26,1.18,N<10,,18,8,58,45.67
2013-14,Educational Service District 123,36,Walla Walla,36401,Waitsburg School District,291,1,0.34,2,0.69,0,0,2,0.69,0,0,22,7.56,253,86.94,13,4.47,160,54.98,131,45.02,0,0,1,0.34,55,18.84,136,46.58,0,0,N<10,,15,20.9,14,70
2013-14,Educational Service District 123,36,Walla Walla,36140,Walla Walla Public Schools,6284,25,0.4,86,1.37,7,0.11,93,1.48,41,0.65,2345,37.32,3591,57.15,189,3.01,3150,50.13,3134,49.87,105,1.66,772,12.17,808,12.74,3464,54.63,110,1.73,80,1.26,18,15.2,270,75.63
2013-14,Educational Service District 105,39,Yakima,39207,Wapato School District,3440,741,21.54,47,1.37,3,0.09,50,1.45,3,0.09,2424,70.47,117,3.4,105,3.05,1749,50.84,1691,49.16,855,25.55,981,29.31,388,11.59,,>95%,17,0.51,37,1.11,18,11.6,97,50.52
2013-14,North Central Educational Service District 171,13,Grant,13146,Warden School District,833,0,0,2,0.24,0,0,2,0.24,0,0,662,79.47,155,18.61,13,1.56,407,48.86,426,51.14,201,24.25,294,35.46,112,13.51,667,80.46,8,0.97,N<10,,13,10.7,38,61.29
2013-14,Olympic Educational Service District 114,18,Kitsap,34979,Washington Military Department,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2013-14,Educational Service District 112,,,06112,Washougal School District,3184,33,1.04,39,1.22,4,0.13,43,1.35,27,0.85,307,9.64,2591,81.38,183,5.75,1655,51.98,1529,48.02,0,0,63,2,438,13.91,1274,40.47,44,1.4,31,0.98,18,13.8,119,66.48
2013-14,Educational Service District 101,01,Adams,01109,Washtucna School District,61,0,0,0,0,0,0,0,0,0,0,6,9.84,54,88.52,1,1.64,36,59.02,25,40.98,0,0,0,0,14,25,30,53.57,0,0,N<10,,5,15.1,8,61.54
2013-14,North Central Educational Service District 171,09,Douglas,09209,Waterville School District,263,6,2.28,0,0,0,0,0,0,0,0,61,23.19,185,70.34,11,4.18,142,53.99,121,46.01,13,5.1,16,6.27,44,17.25,155,60.78,0,0,N<10,,13,16.5,14,66.67
2013-14,Educational Service District 101,33,Stevens,33049,Wellpinit School District,516,358,69.38,1,0.19,1,0.19,2,0.39,15,2.91,40,7.75,64,12.4,37,7.17,295,57.17,221,42.83,0,0,0,0,56,10.65,329,62.55,5,0.95,16,3.04,15,14.1,26,74.29
2013-14,North Central Educational Service District 171,04,Chelan,04246,Wenatchee School District,7829,26,0.33,76,0.97,8,0.1,84,1.07,29,0.37,3769,48.14,3721,47.53,200,2.55,4037,51.56,3792,48.44,1397,17.88,1664,21.3,885,11.33,4761,60.93,95,1.22,53,0.68,17,14.5,290,61.83
2013-14,Educational Service District 101,32,Spokane,32363,West Valley School District (Spokane),3823,38,0.99,56,1.46,14,0.37,70,1.83,62,1.62,305,7.98,3086,80.72,262,6.85,1963,51.35,1860,48.65,0,0,106,2.76,576,14.99,2004,52.15,81,2.11,32,0.83,18,14.6,139,65.26
2013-14,Educational Service District 105,39,Yakima,39208,West Valley School District (Yakima),4910,51,1.04,132,2.69,3,0.06,135,2.75,40,0.81,1263,25.72,3292,67.05,129,2.63,2570,52.34,2340,47.66,72,1.47,357,7.3,657,13.43,2089,42.69,79,1.61,36,0.74,20,15.1,161,65.45
2013-14,Educational Service District 113,21,Lewis,21303,White Pass School District,425,5,1.18,2,0.47,0,0,2,0.47,3,0.71,21,4.94,389,91.53,5,1.18,228,53.65,197,46.35,0,0,0,0,69,16.31,262,61.94,7,1.65,N<10,,16,13.5,16,59.26
2013-14,Puget Sound Educational Service District 121,27,Pierce,27416,White River School District,3503,36,1.03,28,0.8,7,0.2,35,1,20,0.57,278,7.94,2942,83.99,189,5.4,1840,52.53,1663,47.47,0,0,65,1.86,486,13.9,1133,32.40,64,1.83,22,0.63,19,15.6,124,67.03
2013-14,Educational Service District 112,,,20405,White Salmon Valley School District,1317,11,0.84,9,0.68,0,0,9,0.68,4,0.3,435,33.03,827,62.79,31,2.35,687,52.16,630,47.84,33,2.49,193,14.59,248,18.75,653,49.36,11,0.83,10,0.76,19,14.9,54,76.06
