SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2009-10,Puget Sound Educational Service District 121,17,King,17401,Highline School District,17531,307,1.75,2717,15.5,695,3.96,3412,19.46,2123,12.11,5533,31.56,5151,29.38,0,0,9181,52.37,8350,47.63,0,0,3735,21.26,2294,13.06,11144,63.44,213,1.21,92,0.52,17,10.8,618,61.19
2009-10,Educational Service District 112,06,Clark,06098,Hockinson School District,2004,12,0.6,44,2.2,0,0,44,2.2,6,0.3,64,3.19,1849,92.27,0,0,1045,52.15,959,47.85,0,0,21,1.05,220,11.02,415,20.78,48,2.4,8,0.4,21,13.1,69,71.13
2009-10,Educational Service District 113,23,Mason,23404,Hood Canal School District,335,133,39.7,4,1.19,0,0,4,1.19,3,0.9,14,4.18,171,51.04,0,0,176,52.54,159,47.46,0,0,0,0,79,23.03,337,98.25,3,0.87,2,0.58,15,17.6,10,43.48
2009-10,Educational Service District 113,14,Grays Harbor,14028,Hoquiam School District,1939,153,7.89,33,1.7,3,0.15,36,1.86,21,1.08,213,10.99,1503,77.51,0,0,972,50.13,967,49.87,0,0,43,2.24,220,11.47,1180,61.52,10,0.52,20,1.04,18,13,66,61.11
2009-10,Educational Service District 101,10,Ferry,10070,Inchelium School District,203,167,82.27,3,1.48,0,0,3,1.48,1,0.49,1,0.49,31,15.27,0,0,112,55.17,91,44.83,0,0,0,0,25,12.38,120,59.41,0,0,1,0.5,10,12,12,60
2009-10,Northwest Educational Service District 189,31,Snohomish,31063,Index School District,34,1,2.94,1,2.94,0,0,1,2.94,0,0,0,0,32,94.12,0,0,17,50,17,50,0,0,0,0,1,3.57,17,60.71,0,0,0,0,9,8.6,0,
2009-10,Puget Sound Educational Service District 121,,,17411,Issaquah School District,16948,106,0.63,3762,22.2,67,0.4,3829,22.59,434,2.56,936,5.52,11578,68.31,0,0,8646,51.01,8302,48.99,0,0,634,3.73,1548,9.12,1505,8.86,368,2.17,24,0.14,20,12.1,601,69.88
2009-10,Educational Service District 123,11,Franklin,11056,Kahlotus School District,62,6,9.68,3,4.84,0,0,3,4.84,0,0,3,4.84,50,80.65,0,0,32,51.61,30,48.39,0,0,0,0,5,8.62,35,60.34,0,0,0,0,4,13.1,9,64.29
2009-10,Educational Service District 112,08,Cowlitz,08402,Kalama School District,1051,9,0.86,16,1.52,4,0.38,20,1.9,8,0.76,42,4,947,90.1,0,0,551,52.43,500,47.57,0,0,0,0,114,10.8,324,30.68,8,0.76,2,0.19,20,9.8,36,69.23
2009-10,Educational Service District 101,10,Ferry,10003,Keller School District,27,26,96.3,0,0,0,0,0,0,0,0,0,0,1,3.7,0,0,13,48.15,14,51.85,0,0,0,0,2,8.7,19,82.61,0,0,0,0,9,5.7,0,
2009-10,Educational Service District 112,08,Cowlitz,08458,Kelso School District,5071,304,5.99,85,1.68,6,0.12,91,1.79,68,1.34,511,10.08,3989,78.66,0,0,2604,51.35,2467,48.65,0,0,167,3.3,723,14.3,2604,51.49,52,1.03,33,0.65,19,12.1,188,70.41
2009-10,Educational Service District 123,03,Benton,03017,Kennewick School District,15969,141,0.88,342,2.14,56,0.35,398,2.49,354,2.22,4745,29.71,9733,60.95,0,0,8241,51.61,7728,48.39,1364,8.88,1725,11.24,1646,10.72,7640,49.76,3,0.02,74,0.48,19,13.6,564,68.61
2009-10,Puget Sound Educational Service District 121,17,King,17415,Kent School District,27196,299,1.1,4489,16.51,653,2.4,5142,18.91,3053,11.23,3612,13.28,12648,46.51,0,0,14117,51.91,13079,48.09,0,0,4085,15.02,3518,12.93,12654,46.51,726,2.67,51,0.19,16,11.1,1127,67.73
2009-10,Educational Service District 101,33,Stevens,33212,Kettle Falls School District,1030,37,3.59,10,0.97,2,0.19,12,1.17,7,0.68,48,4.66,897,87.09,0,0,524,50.87,506,49.13,0,0,0,0,103,10.01,484,47.04,1,0.1,11,1.07,20,13.9,42,82.35
2009-10,Educational Service District 123,03,Benton,03052,Kiona-Benton City School District,1551,11,0.71,13,0.84,1,0.06,14,0.9,5,0.32,481,31.01,1027,66.22,0,0,838,54.03,713,45.97,150,9.57,216,13.78,243,15.5,896,57.14,10,0.64,16,1.02,17,13,55,61.11
2009-10,Educational Service District 105,19,Kittitas,19403,Kittitas School District,755,10,1.32,5,0.66,0,0,5,0.66,7,0.93,122,16.16,606,80.26,0,0,399,52.85,356,47.15,0,0,35,4.55,97,12.61,313,40.7,0,0,8,1.04,20,11,27,72.97
2009-10,Educational Service District 112,20,Klickitat,20402,Klickitat School District,121,8,6.61,0,0,0,0,0,0,3,2.48,5,4.13,105,86.78,0,0,61,50.41,60,49.59,0,0,0,0,19,14.84,87,67.97,0,0,0,0,9,17.5,9,69.23
2009-10,Educational Service District 112,06,Clark,06101,La Center School District,1581,15,0.95,20,1.27,2,0.13,22,1.39,7,0.44,46,2.91,1450,91.71,0,0,819,51.8,762,48.2,0,0,23,1.48,190,12.2,427,27.42,34,2.18,0,0,21,13.7,59,76.62
2009-10,Northwest Educational Service District 189,29,Skagit,29311,La Conner School District,652,185,28.37,14,2.15,0,0,14,2.15,4,0.61,48,7.36,395,60.58,0,0,332,50.92,320,49.08,0,0,0,0,70,11.15,259,41.24,0,0,5,0.8,13,13.8,35,67.31
2009-10,Educational Service District 101,38,Whitman,38126,LaCrosse School District,107,2,1.87,0,0,0,0,0,0,1,0.93,5,4.67,95,88.79,0,0,56,52.34,51,47.66,0,0,0,0,12,11.11,42,38.89,0,0,2,1.85,7,11.7,13,81.25
2009-10,North Central Educational Service District 171,04,Chelan,04129,Lake Chelan School District,1406,18,1.28,5,0.36,0,0,5,0.36,2,0.14,689,49,686,48.79,0,0,745,52.99,661,47.01,81,5.87,298,21.61,138,10.01,849,61.57,38,2.76,4,0.29,17,14.1,49,60.49
2009-10,Educational Service District 113,14,Grays Harbor,14097,Lake Quinault School District,220,61,27.73,0,0,0,0,0,0,1,0.45,57,25.91,92,41.82,0,0,110,50,110,50,0,0,32,15.46,25,12.08,173,83.57,0,0,1,0.48,11,6.8,11,55
2009-10,Northwest Educational Service District 189,31,Snohomish,31004,Lake Stevens School District,7858,95,1.21,355,4.52,76,0.97,431,5.48,157,2,601,7.65,6213,79.07,0,0,4084,51.97,3774,48.03,0,0,265,3.35,1023,12.95,2295,29.05,128,1.62,28,0.35,20,11,253,65.04
2009-10,Puget Sound Educational Service District 121,17,King,17414,Lake Washington School District,24178,129,0.53,4024,16.64,74,0.31,4098,16.95,579,2.39,1767,7.31,16570,68.53,0,0,12520,51.78,11658,48.22,0,0,1191,4.91,2979,12.27,3382,13.93,555,2.29,22,0.09,16,12.9,929,62.56
2009-10,Northwest Educational Service District 189,31,Snohomish,31306,Lakewood School District,2575,53,2.06,105,4.08,0,0,105,4.08,76,2.95,237,9.2,2029,78.8,0,0,1328,51.57,1247,48.43,12,0.48,65,2.6,345,13.8,814,32.56,37,1.48,11,0.44,20,10.9,79,59.85
2009-10,Educational Service District 101,38,Whitman,38264,Lamont School District,26,1,3.85,0,0,0,0,0,0,0,0,0,0,24,92.31,0,0,11,42.31,15,57.69,0,0,0,0,4,16,19,76,0,0,0,0,4,5.9,2,33.33
2009-10,Educational Service District 101,32,Spokane,32362,Liberty School District,476,12,2.52,5,1.05,0,0,5,1.05,3,0.63,13,2.73,440,92.44,0,0,255,53.57,221,46.43,0,0,0,0,65,14.22,201,43.98,43,9.41,1,0.22,17,14.3,24,85.71
2009-10,Educational Service District 101,01,Adams,01158,Lind School District,207,6,2.9,5,2.42,0,0,5,2.42,0,0,53,25.6,139,67.15,0,0,109,52.66,98,47.34,15,6.76,28,12.61,23,10.36,152,68.47,0,0,0,0,12,16.4,9,50
2009-10,Educational Service District 112,08,Cowlitz,08122,Longview School District,7052,236,3.35,174,2.47,38,0.54,212,3.01,123,1.74,851,12.07,5174,73.37,0,0,3608,51.16,3444,48.84,0,0,317,4.54,1011,14.49,3735,53.52,59,0.85,13,0.19,19,14.5,270,73.77
2009-10,Educational Service District 101,33,Stevens,33183,Loon Lake School District,335,12,3.58,16,4.78,2,0.6,18,5.37,1,0.3,19,5.67,279,83.28,0,0,171,51.04,164,48.96,0,0,0,0,24,7.06,119,35,0,0,2,0.59,24,12.9,4,28.57
2009-10,Northwest Educational Service District 189,28,San Juan,28144,Lopez School District,226,4,1.77,13,5.75,0,0,13,5.75,2,0.88,10,4.42,183,80.97,0,0,123,54.42,103,45.58,0,0,4,1.79,36,16.07,110,49.11,1,0.45,2,0.89,10,14,15,65.22
2009-10,Educational Service District 112,,,20406,Lyle School District,316,23,7.28,7,2.22,0,0,7,2.22,2,0.63,28,8.86,256,81.01,0,0,168,53.16,148,46.84,0,0,0,0,54,17.31,307,98.4,0,0,4,1.28,14,21,11,50
2009-10,Northwest Educational Service District 189,37,Whatcom,37504,Lynden School District,2857,35,1.23,89,3.12,0,0,89,3.12,40,1.4,558,19.53,2108,73.78,0,0,1458,51.03,1399,48.97,80,2.77,241,8.36,355,12.31,1026,35.59,27,0.94,10,0.35,19,13.2,98,63.64
2009-10,Educational Service District 105,39,Yakima,39120,Mabton School District,958,7,0.73,0,0,0,0,0,0,3,0.31,908,94.78,40,4.18,0,0,493,51.46,465,48.54,265,28.62,356,38.44,98,10.58,837,90.39,0,0,2,0.22,17,11.9,34,58.62
2009-10,North Central Educational Service District 171,09,Douglas,09207,Mansfield School District,82,4,4.88,2,2.44,0,0,2,2.44,0,0,5,6.1,71,86.59,0,0,41,50,41,50,0,0,0,0,13,16.88,53,68.83,0,0,0,0,7,18.4,6,50
2009-10,North Central Educational Service District 171,04,Chelan,04019,Manson School District,607,3,0.49,3,0.49,0,0,3,0.49,1,0.16,432,71.17,168,27.68,0,0,332,54.7,275,45.3,28,4.69,195,32.66,76,12.73,475,79.56,4,0.67,2,0.34,15,10.8,27,65.85
2009-10,Educational Service District 113,,,23311,Mary M Knight School District,188,4,2.13,1,0.53,0,0,1,0.53,2,1.06,8,4.26,173,92.02,0,0,101,53.72,87,46.28,0,0,0,0,17,8.76,114,58.76,0,0,2,1.03,11,16.1,10,58.82
2009-10,Educational Service District 101,33,Stevens,33207,Mary Walker School District,558,64,11.47,2,0.36,12,2.15,14,2.51,7,1.25,7,1.25,465,83.33,0,0,308,55.2,250,44.8,0,0,0,0,81,15.43,391,74.48,0,0,8,1.52,16,11.6,22,62.86
2009-10,Northwest Educational Service District 189,31,Snohomish,31025,Marysville School District,11774,1027,8.72,772,6.56,98,0.83,870,7.39,306,2.6,1360,11.55,7828,66.49,0,0,6073,51.58,5701,48.42,86,0.74,736,6.36,1652,14.28,4933,42.64,166,1.43,79,0.68,20,11.7,341,59.2
2009-10,Educational Service District 113,14,Grays Harbor,14065,McCleary School District,315,11,3.49,1,0.32,0,0,1,0.32,3,0.95,8,2.54,292,92.7,0,0,153,48.57,162,51.43,0,0,0,0,37,12.76,153,52.76,1,0.34,2,0.69,20,9.9,7,43.75
2009-10,Educational Service District 101,32,Spokane,32354,Mead School District,9334,148,1.59,234,2.51,82,0.88,316,3.39,143,1.53,275,2.95,8230,88.17,0,0,4726,50.63,4608,49.37,0,0,152,1.61,941,9.95,2589,27.37,51,0.54,30,0.32,18,14.8,392,75.53
2009-10,Educational Service District 101,32,Spokane,32326,Medical Lake School District,2100,12,0.57,82,3.9,17,0.81,99,4.71,96,4.57,128,6.1,1761,83.86,0,0,1128,53.71,972,46.29,0,0,11,0.53,286,13.77,655,31.54,38,1.83,2,0.1,18,11.2,78,68.42
2009-10,Puget Sound Educational Service District 121,17,King,17400,Mercer Island School District,4125,14,0.34,813,19.71,8,0.19,821,19.9,50,1.21,87,2.11,3025,73.33,0,0,2211,53.6,1914,46.4,0,0,75,1.81,421,10.16,112,2.7,0,0,0,0,17,12.2,190,76.31
2009-10,Northwest Educational Service District 189,37,Whatcom,37505,Meridian School District,2127,31,1.46,89,4.18,2,0.09,91,4.28,43,2.02,245,11.52,1697,79.78,0,0,1074,50.49,1053,49.51,0,0,112,5.11,185,8.44,625,28.51,19,0.87,14,0.64,24,12.8,55,61.11
2009-10,North Central Educational Service District 171,24,Okanogan,24350,Methow Valley School District,523,4,0.76,5,0.96,0,0,5,0.96,2,0.38,22,4.21,483,92.35,0,0,263,50.29,260,49.71,0,0,0,0,61,11.51,244,46.04,0,0,2,0.38,14,15.8,24,64.86
2009-10,Educational Service District 112,30,Skamania,30031,Mill A School District,63,5,7.94,1,1.59,0,0,1,1.59,0,0,8,12.7,48,76.19,0,0,35,55.56,28,44.44,0,0,0,0,10,14.93,43,64.18,0,0,0,0,16,9.7,4,100
2009-10,Northwest Educational Service District 189,31,Snohomish,31103,Monroe School District,7940,103,1.3,253,3.19,35,0.44,288,3.63,135,1.7,1017,12.81,6127,77.17,0,0,3986,50.2,3954,49.8,7,0.09,410,5.26,787,10.1,1731,22.22,109,1.4,30,0.39,23,11.7,244,70.32
2009-10,Educational Service District 113,14,Grays Harbor,14066,Montesano School District,1247,27,2.17,13,1.04,2,0.16,15,1.2,8,0.64,49,3.93,1081,86.69,0,0,654,52.45,593,47.55,3,0.24,18,1.42,155,12.26,445,35.21,32,2.53,16,1.27,17,14.4,56,77.78
2009-10,Educational Service District 113,21,Lewis,21214,Morton School District,338,10,2.96,5,1.48,2,0.59,7,2.07,5,1.48,14,4.14,288,85.21,0,0,164,48.52,174,51.48,0,0,0,0,56,17.78,176,55.87,2,0.63,3,0.95,14,11.2,16,66.67
2009-10,North Central Educational Service District 171,13,Grant,13161,Moses Lake School District,7792,120,1.54,114,1.46,0,0,114,1.46,182,2.34,2862,36.73,4513,57.92,0,0,3994,51.26,3798,48.74,146,1.88,611,7.85,1013,13.02,4558,58.59,46,0.59,47,0.6,17,13.1,312,69.49
2009-10,Educational Service District 113,21,Lewis,21206,Mossyrock School District,612,27,4.41,1,0.16,6,0.98,7,1.14,2,0.33,77,12.58,481,78.59,0,0,316,51.63,296,48.37,0,0,28,4.8,63,10.81,311,53.34,0,0,3,0.51,16,12.5,21,55.26
2009-10,Educational Service District 105,39,Yakima,39209,Mount Adams School District,1026,661,64.42,1,0.1,0,0,1,0.1,1,0.1,298,29.04,65,6.34,0,0,548,53.41,478,46.59,11,1.09,105,10.44,151,15.01,864,85.88,1,0.1,24,2.39,15,11.2,35,50.72
2009-10,Northwest Educational Service District 189,37,Whatcom,37507,Mount Baker School District,2143,142,6.63,24,1.12,6,0.28,30,1.4,14,0.65,103,4.81,1809,84.41,0,0,1100,51.33,1043,48.67,0,0,124,5.75,353,16.36,1113,51.58,3,0.14,23,1.07,16,11.7,94,72.31
2009-10,Educational Service District 112,30,Skamania,30029,Mount Pleasant School District,47,1,2.13,0,0,0,0,0,0,0,0,0,0,46,97.87,0,0,28,59.57,19,40.43,0,0,0,0,8,14.81,9,16.67,0,0,1,1.85,12,14.9,3,75
2009-10,Northwest Educational Service District 189,29,Skagit,29320,Mount Vernon School District,6231,98,1.57,155,2.49,32,0.51,187,3,108,1.73,3081,49.45,2690,43.17,0,0,3135,50.31,3096,49.69,664,10.74,1454,23.53,856,13.85,3973,64.29,21,0.34,36,0.58,18,12.3,226,64.2
2009-10,Northwest Educational Service District 189,31,Snohomish,31006,Mukilteo School District,14443,178,1.23,2234,15.47,189,1.31,2423,16.78,752,5.21,2835,19.63,7449,51.58,0,0,7598,52.61,6845,47.39,0,0,2262,15.69,1843,12.78,6663,46.21,162,1.12,46,0.32,19,11.8,474,60.77
2009-10,Educational Service District 105,39,Yakima,39003,Naches Valley School District,1463,18,1.23,13,0.89,0,0,13,0.89,16,1.09,236,16.13,1179,80.59,0,0,776,53.04,687,46.96,0,0,58,3.97,141,9.66,565,38.7,15,1.03,9,0.62,18,11.4,55,68.75
2009-10,Educational Service District 113,21,Lewis,21014,Napavine School District,784,23,2.93,7,0.89,0,0,7,0.89,13,1.66,54,6.89,684,87.24,0,0,398,50.77,386,49.23,0,0,2,0.26,104,13.35,345,44.29,0,0,1,0.13,17,15.2,32,69.57
2009-10,Educational Service District 112,25,Pacific,25155,Naselle-Grays River Valley School District,424,10,2.36,11,2.59,0,0,11,2.59,19,4.48,42,9.91,339,79.95,0,0,267,62.97,157,37.03,4,0.95,5,1.19,74,17.58,245,58.19,1,0.24,3,0.71,16,17.2,21,77.78
2009-10,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,156,154,98.72,0,0,0,0,0,0,0,0,0,0,2,1.28,0,0,87,55.77,69,44.23,0,0,0,0,33,22.15,116,77.85,0,0,2,1.34,14,15.5,7,63.64
2009-10,Educational Service District 101,26,Pend Oreille,26056,Newport School District,1099,12,1.09,9,0.82,4,0.36,13,1.18,14,1.27,35,3.18,999,90.9,0,0,573,52.14,526,47.86,1,0.09,0,0,143,12.84,665,59.69,23,2.06,15,1.35,16,15.6,50,71.43
2009-10,Educational Service District 101,32,Spokane,32325,Nine Mile Falls School District,1686,36,2.14,15,0.89,5,0.3,20,1.19,7,0.42,38,2.25,1535,91.04,0,0,864,51.25,822,48.75,0,0,0,0,246,14.54,433,25.59,16,0.95,13,0.77,16,13.9,66,63.46
2009-10,Northwest Educational Service District 189,37,Whatcom,37506,Nooksack Valley School District,1665,127,7.63,26,1.56,12,0.72,38,2.28,19,1.14,420,25.23,1054,63.3,0,0,831,49.91,834,50.09,65,3.99,180,11.05,309,18.97,900,55.25,23,1.41,28,1.72,16,12.1,71,66.98
2009-10,Educational Service District 113,14,Grays Harbor,14064,North Beach School District,664,81,12.2,17,2.56,0,0,17,2.56,14,2.11,25,3.77,523,78.77,0,0,357,53.77,307,46.23,0,0,0,0,96,14.1,361,53.01,25,3.67,3,0.44,15,12.7,15,34.88
2009-10,Educational Service District 123,11,Franklin,11051,North Franklin School District,2022,11,0.54,25,1.24,3,0.15,28,1.38,13,0.64,1325,65.53,645,31.9,0,0,1079,53.36,943,46.64,360,18,661,33.05,287,14.35,1360,68,9,0.45,6,0.3,17,11.2,63,54.31
2009-10,Olympic Educational Service District 114,18,Kitsap,18400,North Kitsap School District,6786,475,7,278,4.1,58,0.85,336,4.95,70,1.03,453,6.68,5177,76.29,0,0,3491,51.44,3295,48.56,1,0.01,183,2.72,957,14.2,2261,33.55,98,1.45,36,0.53,18,13.1,263,69.95
2009-10,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,2222,66,2.97,28,1.26,9,0.41,37,1.67,28,1.26,155,6.98,1709,76.91,0,0,1144,51.49,1078,48.51,0,0,76,3.42,393,17.68,877,39.45,53,2.38,10,0.45,17,13.8,94,71.21
2009-10,Educational Service District 113,25,Pacific,25200,North River School District,48,1,2.08,0,0,0,0,0,0,1,2.08,4,8.33,38,79.17,0,0,30,62.5,18,37.5,0,0,0,0,7,14.58,27,56.25,0,0,0,0,5,15.6,6,60
2009-10,Educational Service District 113,34,Thurston,34003,North Thurston Public Schools,13952,394,2.82,1808,12.96,100,0.72,1908,13.68,1287,9.22,1574,11.28,8384,60.09,0,0,7226,51.79,6726,48.21,4,0.03,467,3.35,1864,13.36,5379,38.56,237,1.7,59,0.42,17,13.4,583,70.58
2009-10,Educational Service District 101,33,Stevens,33211,Northport School District,349,1,0.29,4,1.15,1,0.29,5,1.43,0,0,4,1.15,324,92.84,0,0,193,55.3,156,44.7,0,0,0,0,25,6.2,167,41.44,1,0.25,1,0.25,16,11.7,13,59.09
2009-10,Puget Sound Educational Service District 121,17,King,17417,Northshore School District,19707,157,0.8,2373,12.04,93,0.47,2466,12.51,401,2.03,1708,8.67,14124,71.67,0,0,10070,51.1,9637,48.9,0,0,915,4.65,2591,13.18,3027,15.4,279,1.42,33,0.17,17,13.8,789,68.13
2009-10,Northwest Educational Service District 189,15,Island,15201,Oak Harbor School District,5708,80,1.4,728,12.75,49,0.86,777,13.61,405,7.1,443,7.76,3790,66.4,0,0,3026,53.01,2682,46.99,0,0,91,1.61,764,13.55,2071,36.73,51,0.9,19,0.34,20,12.9,193,67.25
2009-10,Educational Service District 101,38,Whitman,38324,Oakesdale School District,114,0,0,0,0,3,2.63,3,2.63,1,0.88,0,0,107,93.86,0,0,51,44.74,63,55.26,0,0,0,0,12,10.62,39,34.51,0,0,3,2.65,8,12,10,71.43
2009-10,Educational Service District 113,14,Grays Harbor,14400,Oakville School District,294,95,32.31,2,0.68,0,0,2,0.68,11,3.74,17,5.78,169,57.48,0,0,141,47.96,153,52.04,0,0,0,0,39,13.78,205,72.44,0,0,3,1.06,15,15.5,9,47.37
2009-10,Educational Service District 112,25,Pacific,25101,Ocean Beach School District,945,18,1.9,10,1.06,1,0.11,11,1.16,5,0.53,109,11.53,768,81.27,0,0,499,52.8,446,47.2,26,2.8,26,2.8,188,20.24,613,65.98,4,0.43,7,0.75,19,13.8,30,61.22
2009-10,Educational Service District 113,14,Grays Harbor,14172,Ocosta School District,701,85,12.13,15,2.14,4,0.57,19,2.71,20,2.85,69,9.84,508,72.47,0,0,359,51.21,342,48.79,1,0.15,34,5.16,107,16.24,436,66.16,7,1.06,4,0.61,15,12.1,32,66.67
2009-10,Educational Service District 101,22,Lincoln,22105,Odessa School District,217,2,0.92,0,0,0,0,0,0,1,0.46,5,2.3,209,96.31,0,0,116,53.46,101,46.54,0,0,0,0,30,13.7,83,37.9,0,0,5,2.28,11,17.5,16,80
2009-10,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,1064,145,13.63,13,1.22,1,0.09,14,1.32,8,0.75,229,21.52,665,62.5,0,0,522,49.06,542,50.94,17,1.59,80,7.5,149,13.96,618,57.92,0,0,8,0.75,17,12.5,43,70.49
2009-10,Educational Service District 113,34,Thurston,34111,Olympia School District,9381,109,1.16,808,8.61,84,0.9,892,9.51,223,2.38,464,4.95,7039,75.03,0,0,4823,51.41,4558,48.59,0,0,210,2.23,1264,13.4,2384,25.28,108,1.15,24,0.25,18,14,367,70.04
2009-10,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,1702,558,32.78,17,1,1,0.06,18,1.06,12,0.71,304,17.86,800,47,0,0,878,51.59,824,48.41,33,1.83,77,4.28,327,18.18,1180,65.59,6,0.33,22,1.22,17,13.3,55,55
2009-10,Educational Service District 113,21,Lewis,21300,Onalaska School District,892,47,5.27,5,0.56,1,0.11,6,0.67,4,0.45,82,9.19,744,83.41,0,0,462,51.79,430,48.21,0,0,20,2.13,103,10.98,470,50.11,0,0,3,0.32,19,13.4,33,68.75
2009-10,Educational Service District 101,33,Stevens,33030,Onion Creek School District,43,0,0,4,9.3,1,2.33,5,11.63,0,0,2,4.65,34,79.07,0,0,18,41.86,25,58.14,0,0,0,0,8,18.6,33,76.74,0,0,3,6.98,11,13,4,100
2009-10,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,500,6,1.2,9,1.8,1,0.2,10,2,2,0.4,25,5,441,88.2,0,0,245,49,255,51,0,0,16,2.97,77,14.31,161,29.93,5,0.93,0,0,11,12.1,24,52.17
2009-10,Educational Service District 101,32,Spokane,32123,Orchard Prairie School District,74,0,0,0,0,0,0,0,0,0,0,0,0,74,100,0,0,42,56.76,32,43.24,0,0,0,0,11,13.75,0,0,0,0,0,0,12,16.1,4,66.67
2009-10,Educational Service District 101,10,Ferry,10065,Orient School District,217,0,0,4,1.84,1,0.46,5,2.3,1,0.46,5,2.3,193,88.94,0,0,114,52.53,103,47.47,0,0,0,0,3,1.32,28,12.28,0,0,1,0.44,31,10.8,5,71.43
2009-10,North Central Educational Service District 171,09,Douglas,09013,Orondo School District,193,1,0.52,0,0,0,0,0,0,0,0,146,75.65,44,22.8,0,0,94,48.7,99,51.3,52,26.26,102,51.52,26,13.13,198,100,0,0,1,0.51,14,11.8,10,71.43
2009-10,North Central Educational Service District 171,24,Okanogan,24410,Oroville School District,643,25,3.89,8,1.24,1,0.16,9,1.4,1,0.16,189,29.39,416,64.7,0,0,333,51.79,310,48.21,0,0,59,9.29,101,15.91,428,67.4,10,1.57,6,0.94,16,15.8,19,46.34
2009-10,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,2296,42,1.83,23,1,28,1.22,51,2.22,40,1.74,145,6.32,1936,84.32,0,0,1198,52.18,1098,47.82,0,0,27,1.17,314,13.58,756,32.68,54,2.33,9,0.39,19,12.8,73,59.84
2009-10,Educational Service District 123,01,Adams,01147,Othello School District,3690,8,0.22,20,0.54,3,0.08,23,0.62,14,0.38,3046,82.55,598,16.21,0,0,1918,51.98,1772,48.02,412,11.27,1285,35.16,400,10.94,2892,79.12,36,0.98,18,0.49,19,9.8,96,50.53
2009-10,North Central Educational Service District 171,09,Douglas,09102,Palisades School District,20,2,10,0,0,0,0,0,0,0,0,18,90,0,0,0,0,9,45,11,55,8,44.44,11,61.11,0,0,16,88.89,0,0,0,0,7,2.1,0,
2009-10,Educational Service District 101,38,Whitman,38301,Palouse School District,201,5,2.49,1,0.5,0,0,1,0.5,0,0,6,2.99,181,90.05,0,0,113,56.22,88,43.78,0,0,0,0,30,14.35,70,33.49,0,0,1,0.48,13,18.2,12,75
2009-10,Educational Service District 123,11,Franklin,11001,Pasco School District,14570,62,0.43,221,1.52,23,0.16,244,1.67,335,2.3,9991,68.57,3755,25.77,0,0,7465,51.24,7105,48.76,1279,8.8,4986,34.32,1841,12.67,10383,71.47,0,0,47,0.32,18,10.8,537,65.09
2009-10,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,300,5,1.67,3,1,0,0,3,1,0,0,131,43.67,158,52.67,0,0,146,48.67,154,51.33,0,0,34,10.86,27,8.63,220,70.29,0,0,0,0,14,16,14,66.67
2009-10,Educational Service District 123,03,Benton,03050,Paterson School District,102,0,0,0,0,0,0,0,0,0,0,55,53.92,47,46.08,0,0,49,48.04,53,51.96,28,25.69,31,28.44,15,13.76,77,70.64,0,0,0,0,10,13.9,6,60
2009-10,Educational Service District 113,21,Lewis,21301,Pe Ell School District,305,11,3.61,4,1.31,4,1.31,8,2.62,3,0.98,14,4.59,268,87.87,0,0,148,48.52,157,51.48,0,0,0,0,38,12.22,186,59.81,0,0,1,0.32,15,11,19,90.48
2009-10,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,9365,151,1.61,248,2.65,78,0.83,326,3.48,94,1,327,3.49,7437,79.41,0,0,4868,51.98,4497,48.02,0,0,51,0.55,1152,12.35,2193,23.51,0,0,33,0.35,18,14.5,378,73.54
2009-10,Educational Service District 113,23,Mason,23402,Pioneer School District,727,31,4.26,8,1.1,4,0.55,12,1.65,8,1.1,40,5.5,563,77.44,0,0,373,51.31,354,48.69,0,0,0,0,150,19.69,430,56.43,0,0,12,1.57,16,14.2,32,69.57
2009-10,Educational Service District 123,12,Garfield,12110,Pomeroy School District,340,6,1.76,5,1.47,0,0,5,1.47,0,0,13,3.82,314,92.35,0,0,182,53.53,158,46.47,0,0,2,0.6,62,18.62,171,51.35,0,0,0,0,15,18,15,65.22
