SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2012-13,Educational Service District 105,39,Yakima,39203,Highland School District,1242,3,0.24,3,0.24,0,0,3,0.24,3,0.24,818,65.86,386,31.08,29,2.33,667,53.7,575,46.3,235,18.86,282,22.63,148,11.88,946,75.92,6,0.48,6,0.48,17,10.2,47,66.2
2012-13,Puget Sound Educational Service District 121,17,King,17401,Highline School District,18372,205,1.12,2694,14.66,736,4.01,3430,18.67,2017,10.98,6701,36.47,4586,24.96,1433,7.8,9600,52.25,8772,47.75,0,0,4070,22.26,2763,15.11,12776,69.89,1263,6.91,40,0.22,18,10.6,708,68.01
2012-13,Educational Service District 112,06,Clark,06098,Hockinson School District,1878,7,0.37,49,2.61,2,0.11,51,2.72,16,0.85,71,3.78,1704,90.73,29,1.54,967,51.49,911,48.51,0,0,13,0.69,205,10.92,451,24.03,44,2.34,4,0.21,21,12.3,72,79.12
2012-13,Educational Service District 113,23,Mason,23404,Hood Canal School District,295,74,25.08,0,0,0,0,0,0,0,0,22,7.46,161,54.58,38,12.88,162,54.92,133,45.08,0,0,1,0.35,67,23.18,223,77.16,10,3.46,0,0,14,16.2,9,42.86
2012-13,Educational Service District 113,14,Grays Harbor,14028,Hoquiam School District,1644,82,4.99,16,0.97,1,0.06,17,1.03,31,1.89,252,15.33,1207,73.42,55,3.35,831,50.55,813,49.45,0,0,32,1.97,233,14.35,1063,65.46,7,0.43,0,0,17,13.3,62,65.96
2012-13,Educational Service District 101,10,Ferry,10070,Inchelium School District,218,170,77.98,2,0.92,0,0,2,0.92,0,0,4,1.83,8,3.67,34,15.6,117,53.67,101,46.33,0,0,0,0,32,14.81,162,75,1,0.46,0,0,11,12,14,73.68
2012-13,Northwest Educational Service District 189,31,Snohomish,31063,Index School District,23,0,0,0,0,0,0,0,0,0,0,0,0,23,100,0,0,11,47.83,12,52.17,0,0,0,0,2,8.7,8,34.78,0,0,0,0,6,9.2,0,
2012-13,Puget Sound Educational Service District 121,,,17411,Issaquah School District,18415,67,0.36,4139,22.48,57,0.31,4196,22.79,371,2.01,1353,7.35,11549,62.72,879,4.77,9421,51.16,8994,48.84,0,0,762,4.14,1751,9.5,1853,10.06,530,2.88,18,0.1,20,11.9,653,70.82
2012-13,Educational Service District 123,11,Franklin,11056,Kahlotus School District,60,0,0,0,0,0,0,0,0,0,0,14,23.33,44,73.33,2,3.33,23,38.33,37,61.67,0,0,0,0,8,14.04,37,64.91,0,0,0,0,5,12.6,6,54.55
2012-13,Educational Service District 112,08,Cowlitz,08402,Kalama School District,912,6,0.66,11,1.21,2,0.22,13,1.43,17,1.86,52,5.7,802,87.94,22,2.41,476,52.19,436,47.81,0,0,0,0,115,12.95,346,38.96,50,5.63,0,0,18,10.8,36,72
2012-13,Educational Service District 101,10,Ferry,10003,Keller School District,30,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56.67,13,43.33,0,0,0,0,3,11.54,22,84.62,0,0,0,0,10,7.2,0,
2012-13,Educational Service District 112,08,Cowlitz,08458,Kelso School District,5018,130,2.59,64,1.28,18,0.36,82,1.63,27,0.54,768,15.3,3663,73,348,6.94,2483,49.48,2535,50.52,0,0,203,4.11,677,13.69,2891,58.47,86,1.74,0,0,19,10.9,196,74.52
2012-13,Educational Service District 123,03,Benton,03017,Kennewick School District,17024,109,0.64,397,2.33,50,0.29,447,2.63,408,2.4,4651,27.32,11122,65.33,287,1.69,8820,51.81,8204,48.19,1745,10.26,2139,12.57,2171,12.76,9053,53.21,114,0.67,6,0.04,20,13,593,68.08
2012-13,Puget Sound Educational Service District 121,17,King,17415,Kent School District,27539,187,0.68,4705,17.08,640,2.32,5345,19.41,3285,11.93,5454,19.8,10882,39.51,2386,8.66,14406,52.31,13133,47.69,0,0,4624,16.81,3181,11.57,14425,52.45,974,3.54,31,0.11,19,11.4,1032,69.97
2012-13,Educational Service District 101,33,Stevens,33212,Kettle Falls School District,891,20,2.24,8,0.9,1,0.11,9,1.01,4,0.45,41,4.6,793,89,24,2.69,459,51.52,432,48.48,0,0,0,0,113,11.71,541,56.06,52,5.39,1,0.1,19,15.5,41,89.13
2012-13,Educational Service District 123,03,Benton,03052,Kiona-Benton City School District,1481,5,0.34,5,0.34,2,0.14,7,0.47,9,0.61,564,38.08,851,57.46,45,3.04,758,51.18,723,48.82,225,15.06,0,0,212,14.19,1028,68.81,7,0.47,0,0,17,11.8,55,63.22
2012-13,Educational Service District 105,19,Kittitas,19403,Kittitas School District,667,3,0.45,8,1.2,1,0.15,9,1.35,11,1.65,137,20.54,503,75.41,4,0.6,338,50.67,329,49.33,0,0,44,6.56,102,15.2,326,48.58,0,0,0,0,19,13.1,24,68.57
2012-13,Educational Service District 112,20,Klickitat,20402,Klickitat School District,102,3,2.94,0,0,0,0,0,0,0,0,1,0.98,91,89.22,7,6.86,50,49.02,52,50.98,0,0,0,0,22,22.45,96,97.96,0,0,0,0,9,19.8,9,81.82
2012-13,Educational Service District 112,06,Clark,06101,La Center School District,1593,12,0.75,16,1,1,0.06,17,1.07,6,0.38,99,6.21,1435,90.08,24,1.51,821,51.54,772,48.46,0,0,26,1.64,190,11.96,459,28.9,43,2.71,0,0,21,14,59,77.63
2012-13,Northwest Educational Service District 189,29,Skagit,29311,La Conner School District,639,196,30.67,7,1.1,3,0.47,10,1.56,2,0.31,36,5.63,385,60.25,10,1.56,328,51.33,311,48.67,0,0,4,0.64,86,13.78,290,46.47,16,2.56,0,0,12,11.4,39,72.22
2012-13,Educational Service District 101,38,Whitman,38126,LaCrosse School District,76,0,0,0,0,0,0,0,0,1,1.32,0,0,75,98.68,0,0,42,55.26,34,44.74,0,0,0,0,15,18.07,22,26.51,0,0,0,0,5,12.6,11,73.33
2012-13,North Central Educational Service District 171,04,Chelan,04129,Lake Chelan School District,1411,4,0.28,4,0.28,0,0,4,0.28,0,0,730,51.74,656,46.49,17,1.2,758,53.72,653,46.28,100,7.11,343,24.4,148,10.53,938,66.71,29,2.06,0,0,19,14.3,53,69.74
2012-13,Educational Service District 113,14,Grays Harbor,14097,Lake Quinault School District,154,28,18.18,1,0.65,0,0,1,0.65,5,3.25,56,36.36,57,37.01,7,4.55,86,55.84,68,44.16,0,0,33,20.25,26,15.95,146,89.57,0,0,0,0,10,9.1,9,56.25
2012-13,Northwest Educational Service District 189,31,Snohomish,31004,Lake Stevens School District,8189,57,0.7,319,3.9,43,0.53,362,4.42,174,2.12,973,11.88,6087,74.33,536,6.55,4191,51.18,3998,48.82,0,0,286,3.49,1148,14,2502,30.51,249,3.04,15,0.18,21,11.4,273,69.64
2012-13,Puget Sound Educational Service District 121,17,King,17414,Lake Washington School District,25037,74,0.3,4590,18.33,48,0.19,4638,18.52,403,1.61,2420,9.67,16016,63.97,1486,5.94,12978,51.84,12059,48.16,0,0,1559,6.2,3203,12.73,3709,14.74,887,3.53,1,0,16,12.4,1024,66.58
2012-13,Northwest Educational Service District 189,31,Snohomish,31306,Lakewood School District,2354,37,1.57,42,1.78,8,0.34,50,2.12,61,2.59,294,12.49,1768,75.11,144,6.12,1245,52.89,1109,47.11,0,0,76,3.29,328,14.19,779,33.69,47,2.03,11,0.48,18,11.4,81,62.79
2012-13,Educational Service District 101,38,Whitman,38264,Lamont School District,27,1,3.7,0,0,0,0,0,0,0,0,0,0,26,96.3,0,0,11,40.74,16,59.26,0,0,0,0,6,19.35,19,61.29,2,6.45,0,0,5,6.2,2,33.33
2012-13,Educational Service District 101,32,Spokane,32362,Liberty School District,415,6,1.45,0,0,1,0.24,1,0.24,1,0.24,20,4.82,383,92.29,4,0.96,218,52.53,197,47.47,0,0,0,0,59,13.88,185,43.53,51,12,0,0,14,15.3,25,86.21
2012-13,Educational Service District 101,01,Adams,01158,Lind School District,193,1,0.52,3,1.55,0,0,3,1.55,0,0,51,26.42,132,68.39,6,3.11,91,47.15,102,52.85,30,15.54,21,10.88,20,10.36,117,60.62,3,1.55,2,1.04,11,14.7,9,50
2012-13,Educational Service District 112,08,Cowlitz,08122,Longview School District,6729,77,1.14,120,1.78,22,0.33,142,2.11,62,0.92,1269,18.86,4666,69.34,513,7.62,3464,51.48,3265,48.52,0,0,343,5.18,1068,16.14,3850,58.19,82,1.24,2,0.03,20,13.6,245,71.64
2012-13,Educational Service District 101,33,Stevens,33183,Loon Lake School District,227,2,0.88,7,3.08,0,0,7,3.08,0,0,18,7.93,186,81.94,14,6.17,109,48.02,118,51.98,0,0,0,0,16,7.11,85,37.78,0,0,0,0,23,11.6,3,30
2012-13,Northwest Educational Service District 189,28,San Juan,28144,Lopez School District,232,5,2.16,18,7.76,0,0,18,7.76,5,2.16,30,12.93,172,74.14,2,0.86,121,52.16,111,47.84,0,0,15,6.36,32,13.56,119,50.42,32,13.56,0,0,10,12.8,16,66.67
2012-13,Educational Service District 112,,,20406,Lyle School District,261,19,7.28,0,0,0,0,0,0,0,0,31,11.88,193,73.95,18,6.9,144,55.17,117,44.83,0,0,0,0,51,19.25,222,83.77,7,2.64,0,0,19,21.4,6,42.86
2012-13,Northwest Educational Service District 189,37,Whatcom,37504,Lynden School District,2841,13,0.46,75,2.64,2,0.07,77,2.71,35,1.23,619,21.79,2009,70.71,88,3.1,1455,51.21,1386,48.79,101,3.54,233,8.17,386,13.54,1014,35.57,77,2.7,9,0.32,19,12.7,97,64.24
2012-13,Educational Service District 105,39,Yakima,39120,Mabton School District,913,2,0.22,0,0,0,0,0,0,0,0,884,96.82,25,2.74,2,0.22,465,50.93,448,49.07,135,15.02,350,38.93,104,11.57,899,100,2,0.22,1,0.11,18,11.3,38,73.08
2012-13,North Central Educational Service District 171,09,Douglas,09207,Mansfield School District,103,6,5.83,1,0.97,0,0,1,0.97,0,0,17,16.5,79,76.7,0,0,57,55.34,46,44.66,0,0,7,7.78,28,31.11,60,66.67,0,0,0,0,8,17.7,7,53.85
2012-13,North Central Educational Service District 171,04,Chelan,04019,Manson School District,641,10,1.56,4,0.62,0,0,4,0.62,2,0.31,428,66.77,195,30.42,2,0.31,358,55.85,283,44.15,41,6.32,217,33.44,90,13.87,515,79.35,5,0.77,0,0,16,11.4,27,69.23
2012-13,Educational Service District 113,,,23311,Mary M Knight School District,193,2,1.04,0,0,0,0,0,0,1,0.52,8,4.15,179,92.75,3,1.55,112,58.03,81,41.97,0,0,0,0,28,13.93,117,58.21,0,0,4,1.99,12,14.1,12,75
2012-13,Educational Service District 101,33,Stevens,33207,Mary Walker School District,557,54,9.69,1,0.18,5,0.9,6,1.08,6,1.08,28,5.03,425,76.3,38,6.82,300,53.86,257,46.14,0,0,0,0,86,15.36,560,100,8,1.43,8,1.43,18,12.9,20,64.52
2012-13,Northwest Educational Service District 189,31,Snohomish,31025,Marysville School District,11555,695,6.01,527,4.56,71,0.61,598,5.18,181,1.57,2177,18.84,6695,57.94,1209,10.46,5927,51.29,5628,48.71,0,0,753,6.59,1760,15.4,5430,47.52,181,1.58,31,0.27,20,11.8,357,62.09
2012-13,Educational Service District 113,14,Grays Harbor,14065,McCleary School District,313,10,3.19,0,0,0,0,0,0,2,0.64,13,4.15,281,89.78,7,2.24,160,51.12,153,48.88,0,0,0,0,50,16.34,159,51.96,5,1.63,0,0,15,11.6,9,42.86
2012-13,Educational Service District 101,32,Spokane,32354,Mead School District,9466,51,0.54,94,0.99,47,0.5,141,1.49,85,0.9,506,5.35,7976,84.26,707,7.47,4887,51.63,4579,48.37,0,0,210,2.19,1260,13.16,3025,31.6,129,1.35,31,0.32,18,13.9,425,79.59
2012-13,Educational Service District 101,32,Spokane,32326,Medical Lake School District,1884,8,0.42,25,1.33,14,0.74,39,2.07,40,2.12,180,9.55,1418,75.27,199,10.56,1007,53.45,877,46.55,0,0,6,0.32,271,14.54,684,36.7,28,1.5,1,0.05,18,11.7,75,72.82
2012-13,Puget Sound Educational Service District 121,17,King,17400,Mercer Island School District,4333,14,0.32,804,18.56,10,0.23,814,18.79,52,1.2,156,3.6,3098,71.5,199,4.59,2313,53.38,2020,46.62,0,0,103,2.36,464,10.64,176,4.04,400,9.18,0,0,19,11.2,168,72.73
2012-13,Northwest Educational Service District 189,37,Whatcom,37505,Meridian School District,2402,18,0.75,73,3.04,3,0.12,76,3.16,24,1,308,12.82,1897,78.98,79,3.29,1222,50.87,1180,49.13,27,1.16,113,4.84,219,9.38,593,25.41,31,1.33,0,0,27,11.5,51,56.67
2012-13,North Central Educational Service District 171,24,Okanogan,24350,Methow Valley School District,591,3,0.51,6,1.02,1,0.17,7,1.18,1,0.17,35,5.92,530,89.68,15,2.54,321,54.31,270,45.69,0,0,5,0.86,66,11.3,288,49.32,5,0.86,0,0,14,12.3,32,76.19
2012-13,Educational Service District 112,30,Skamania,30031,Mill A School District,30,4,13.33,0,0,1,3.33,1,3.33,0,0,3,10,22,73.33,0,0,11,36.67,19,63.33,0,0,0,0,2,6.67,15,50,0,0,0,0,15,7.5,2,100
2012-13,Northwest Educational Service District 189,31,Snohomish,31103,Monroe School District,6994,64,0.92,184,2.63,15,0.21,199,2.85,70,1,1162,16.61,5193,74.25,306,4.38,3449,49.31,3545,50.69,0,0,485,7.02,927,13.42,2058,29.79,183,2.65,2,0.03,21,12.5,248,75.38
2012-13,Educational Service District 113,14,Grays Harbor,14066,Montesano School District,1287,19,1.48,13,1.01,1,0.08,14,1.09,1,0.08,112,8.7,1023,79.49,118,9.17,676,52.53,611,47.47,0,0,12,0.94,175,13.66,488,38.1,40,3.12,18,1.41,19,12.9,51,73.91
2012-13,Educational Service District 113,21,Lewis,21214,Morton School District,311,2,0.64,2,0.64,0,0,2,0.64,3,0.96,30,9.65,259,83.28,15,4.82,172,55.31,139,44.69,0,0,0,0,55,17.74,180,58.06,4,1.29,0,0,16,12.2,10,50
2012-13,North Central Educational Service District 171,13,Grant,13161,Moses Lake School District,7989,60,0.75,76,0.95,2,0.03,78,0.98,122,1.53,3378,42.28,4163,52.11,188,2.35,4117,51.53,3872,48.47,311,3.94,693,8.77,1033,13.08,4865,61.6,95,1.2,0,0,19,13.3,311,73
2012-13,Educational Service District 113,21,Lewis,21206,Mossyrock School District,531,5,0.94,1,0.19,1,0.19,2,0.38,1,0.19,96,18.08,425,80.04,2,0.38,294,55.37,237,44.63,26,4.94,55,10.46,96,18.25,315,59.89,0,0,0,0,16,13.1,20,58.82
2012-13,Educational Service District 105,39,Yakima,39209,Mount Adams School District,962,515,53.53,0,0,1,0.1,1,0.1,0,0,338,35.14,45,4.68,63,6.55,510,53.01,452,46.99,0,0,141,14.31,158,16.04,974,98.88,58,5.89,0,0,15,11.3,36,55.38
2012-13,Northwest Educational Service District 189,37,Whatcom,37507,Mount Baker School District,1917,96,5.01,16,0.83,3,0.16,19,0.99,12,0.63,183,9.55,1506,78.56,101,5.27,999,52.11,918,47.89,0,0,102,5.4,352,18.62,1042,55.13,11,0.58,3,0.16,17,12.6,88,79.28
2012-13,Educational Service District 112,30,Skamania,30029,Mount Pleasant School District,49,0,0,1,2.04,0,0,1,2.04,0,0,1,2.04,47,95.92,0,0,24,48.98,25,51.02,0,0,0,0,2,4.26,1,2.13,0,0,0,0,12,12.6,3,75
2012-13,Northwest Educational Service District 189,29,Skagit,29320,Mount Vernon School District,6402,43,0.67,116,1.81,43,0.67,159,2.48,56,0.87,3480,54.36,2535,39.6,129,2.01,3247,50.72,3155,49.28,538,8.51,1542,24.39,880,13.92,4256,67.33,118,1.87,19,0.3,17,11.6,234,62.9
2012-13,Northwest Educational Service District 189,31,Snohomish,31006,Mukilteo School District,14887,86,0.58,2286,15.36,162,1.09,2448,16.44,769,5.17,3842,25.81,6655,44.7,1087,7.3,7783,52.28,7104,47.72,0,0,2506,16.89,1834,12.36,7531,50.75,330,2.22,0,0,19,12,504,63.4
2012-13,Educational Service District 105,39,Yakima,39003,Naches Valley School District,1407,7,0.5,7,0.5,0,0,7,0.5,4,0.28,256,18.19,1094,77.75,39,2.77,717,50.96,690,49.04,0,0,65,4.68,139,10,618,44.46,16,1.15,0,0,18,11.9,56,70.89
2012-13,Educational Service District 113,21,Lewis,21014,Napavine School District,785,11,1.4,8,1.02,0,0,8,1.02,8,1.02,65,8.28,669,85.22,24,3.06,395,50.32,390,49.68,0,0,16,2.04,98,12.48,384,48.92,0,0,0,0,17,14.3,32,71.11
2012-13,Educational Service District 112,25,Pacific,25155,Naselle-Grays River Valley School District,666,9,1.35,10,1.5,1,0.15,11,1.65,23,3.45,95,14.26,499,74.92,29,4.35,376,56.46,290,43.54,44,6.51,7,1.04,65,9.62,153,22.63,5,0.74,0,0,22,16.7,22,73.33
2012-13,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,146,132,90.41,0,0,0,0,0,0,0,0,6,4.11,2,1.37,6,4.11,90,61.64,56,38.36,0,0,0,0,31,21.53,119,82.64,0,0,0,0,15,12.7,4,40
2012-13,Educational Service District 101,26,Pend Oreille,26056,Newport School District,1095,3,0.27,9,0.82,1,0.09,10,0.91,3,0.27,49,4.47,968,88.4,62,5.66,565,51.6,530,48.4,0,0,0,0,172,15.81,660,60.66,31,2.85,1,0.09,17,15,43,67.19
2012-13,Educational Service District 101,32,Spokane,32325,Nine Mile Falls School District,1550,32,2.06,5,0.32,3,0.19,8,0.52,10,0.65,50,3.23,1376,88.77,74,4.77,802,51.74,748,48.26,0,0,0,0,224,14.41,477,30.69,19,1.22,2,0.13,16,13.3,64,66.67
2012-13,Northwest Educational Service District 189,37,Whatcom,37506,Nooksack Valley School District,1615,64,3.96,13,0.8,2,0.12,15,0.93,7,0.43,502,31.08,949,58.76,78,4.83,821,50.84,794,49.16,89,5.63,192,12.14,322,20.35,848,53.6,63,3.98,26,1.64,17,12.7,61,65.59
2012-13,Educational Service District 113,14,Grays Harbor,14064,North Beach School District,682,81,11.88,12,1.76,2,0.29,14,2.05,17,2.49,48,7.04,486,71.26,36,5.28,377,55.28,305,44.72,0,0,0,0,104,15.81,474,72.04,29,4.41,17,2.58,18,12.8,16,42.11
2012-13,Educational Service District 123,11,Franklin,11051,North Franklin School District,2097,3,0.14,20,0.95,2,0.1,22,1.05,12,0.57,1434,68.38,600,28.61,26,1.24,1115,53.17,982,46.83,398,19.11,732,35.14,311,14.93,1578,75.76,21,1.01,1,0.05,17,11.9,69,57.5
2012-13,Olympic Educational Service District 114,18,Kitsap,18400,North Kitsap School District,6449,268,4.16,194,3.01,25,0.39,219,3.4,53,0.82,675,10.47,4558,70.68,676,10.48,3276,50.8,3173,49.2,0,0,173,2.71,975,15.3,2184,34.26,106,1.66,0,0,20,13.6,220,69.62
2012-13,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,2129,16,0.75,21,0.99,11,0.52,32,1.5,22,1.03,306,14.37,1541,72.38,212,9.96,1094,51.39,1035,48.61,0,0,131,6.13,367,17.18,1051,49.2,59,2.76,0,0,17,14.3,87,70.16
2012-13,Educational Service District 113,25,Pacific,25200,North River School District,54,0,0,0,0,0,0,0,0,2,3.7,13,24.07,39,72.22,0,0,29,53.7,25,46.3,0,0,0,0,9,16.67,16,29.63,0,0,0,0,5,10.6,6,60
2012-13,Educational Service District 113,34,Thurston,34003,North Thurston Public Schools,14407,314,2.18,1127,7.82,267,1.85,1394,9.68,819,5.68,2415,16.76,7772,53.95,1693,11.75,7506,52.1,6901,47.9,0,0,609,4.22,1797,12.46,6126,42.48,400,2.77,0,0,18,12.9,553,70.54
2012-13,Educational Service District 101,33,Stevens,33211,Northport School District,295,3,1.02,4,1.36,0,0,4,1.36,1,0.34,22,7.46,258,87.46,7,2.37,159,53.9,136,46.1,0,0,0,0,22,7.56,146,50.17,4,1.37,0,0,16,12.9,10,52.63
2012-13,Puget Sound Educational Service District 121,17,King,17417,Northshore School District,20323,102,0.5,2697,13.27,74,0.36,2771,13.63,355,1.75,2435,11.98,13255,65.22,1405,6.91,10462,51.48,9861,48.52,0,0,1153,5.65,2766,13.56,3648,17.88,901,4.42,19,0.09,18,13.3,795,71.3
2012-13,Northwest Educational Service District 189,15,Island,15201,Oak Harbor School District,5611,61,1.09,578,10.3,47,0.84,625,11.14,337,6.01,662,11.8,3546,63.2,380,6.77,2957,52.7,2654,47.3,0,0,135,2.44,832,15.06,2231,40.37,102,1.85,0,0,20,12.2,186,67.64
2012-13,Educational Service District 101,38,Whitman,38324,Oakesdale School District,107,0,0,0,0,1,0.93,1,0.93,0,0,3,2.8,102,95.33,1,0.93,50,46.73,57,53.27,0,0,0,0,14,12.5,37,33.04,0,0,0,0,8,14,9,69.23
2012-13,Educational Service District 113,14,Grays Harbor,14400,Oakville School District,267,94,35.21,1,0.37,1,0.37,2,0.75,2,0.75,22,8.24,144,53.93,3,1.12,129,48.31,138,51.69,0,0,0,0,52,20.16,190,73.64,0,0,0,0,12,8.6,16,72.73
2012-13,Educational Service District 112,25,Pacific,25101,Ocean Beach School District,961,14,1.46,8,0.83,0,0,8,0.83,1,0.1,157,16.34,727,75.65,54,5.62,505,52.55,456,47.45,56,5.91,45,4.75,186,19.64,607,64.1,21,2.22,0,0,19,13.2,31,62
2012-13,Educational Service District 113,14,Grays Harbor,14172,Ocosta School District,665,36,5.41,7,1.05,0,0,7,1.05,3,0.45,114,17.14,444,66.77,61,9.17,338,50.83,327,49.17,77,11.92,50,7.74,126,19.5,438,67.8,6,0.93,0,0,15,11.9,29,64.44
2012-13,Educational Service District 101,22,Lincoln,22105,Odessa School District,202,3,1.49,0,0,0,0,0,0,1,0.5,16,7.92,179,88.61,3,1.49,113,55.94,89,44.06,0,0,0,0,26,12.94,82,40.8,11,5.47,0,0,11,17.6,15,83.33
2012-13,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,1059,104,9.82,6,0.57,1,0.09,7,0.66,5,0.47,252,23.8,644,60.81,47,4.44,531,50.14,528,49.86,19,1.74,84,7.69,144,13.19,631,57.78,5,0.46,0,0,19,13.5,40,71.43
2012-13,Educational Service District 113,34,Thurston,34111,Olympia School District,9435,51,0.54,693,7.34,38,0.4,731,7.75,179,1.9,885,9.38,6769,71.74,820,8.69,4850,51.4,4585,48.6,6,0.06,201,2.13,1317,13.92,2717,28.73,192,2.03,17,0.18,19,13.3,373,73.14
2012-13,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,4666,524,11.23,133,2.85,13,0.28,146,3.13,133,2.85,648,13.89,2940,63.01,275,5.89,2350,50.36,2316,49.64,14,0.29,99,2.07,602,12.58,1934,40.43,14,0.29,0,0,27,10.7,115,66.09
2012-13,Educational Service District 113,21,Lewis,21300,Onalaska School District,782,9,1.15,7,0.9,4,0.51,11,1.41,0,0,80,10.23,665,85.04,17,2.17,396,50.64,386,49.36,0,0,23,3.09,95,12.77,420,56.45,0,0,0,0,17,11.9,33,71.74
2012-13,Educational Service District 101,33,Stevens,33030,Onion Creek School District,34,0,0,1,2.94,0,0,1,2.94,0,0,1,2.94,30,88.24,2,5.88,16,47.06,18,52.94,0,0,0,0,9,22.5,30,75,0,0,0,0,7,12.4,3,60
2012-13,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,850,5,0.59,30,3.53,5,0.59,35,4.12,15,1.76,43,5.06,735,86.47,17,2,416,48.94,434,51.06,0,0,22,2.67,71,8.61,191,23.15,10,1.21,0,0,16,10.8,31,57.41
2012-13,Educational Service District 101,32,Spokane,32123,Orchard Prairie School District,84,0,0,0,0,0,0,0,0,1,1.19,4,4.76,79,94.05,0,0,42,50,42,50,0,0,0,0,0,0,0,0,0,0,1,1.22,14,13,4,66.67
2012-13,Educational Service District 101,10,Ferry,10065,Orient School District,203,5,2.46,2,0.99,1,0.49,3,1.48,12,5.91,13,6.4,166,81.77,4,1.97,94,46.31,109,53.69,0,0,0,0,18,9.84,24,13.11,1,0.55,0,0,34,12,6,100
2012-13,North Central Educational Service District 171,09,Douglas,09013,Orondo School District,193,0,0,0,0,0,0,0,0,0,0,166,86.01,27,13.99,0,0,93,48.19,100,51.81,49,27.07,105,58.01,26,14.36,159,87.85,0,0,0,0,14,10.9,12,85.71
2012-13,North Central Educational Service District 171,24,Okanogan,24410,Oroville School District,627,15,2.39,6,0.96,3,0.48,9,1.44,1,0.16,232,37,361,57.58,9,1.44,322,51.36,305,48.64,0,0,97,15.88,100,16.37,430,70.38,7,1.15,0,0,15,14.7,22,53.66
2012-13,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,2394,10,0.42,24,1,11,0.46,35,1.46,19,0.79,290,12.11,1864,77.86,176,7.35,1227,51.25,1167,48.75,0,0,37,1.54,332,13.79,917,38.08,63,2.62,3,0.12,22,11,68,62.39
2012-13,Educational Service District 123,01,Adams,01147,Othello School District,3879,3,0.08,10,0.26,0,0,10,0.26,3,0.08,3366,86.77,477,12.3,20,0.52,2009,51.79,1870,48.21,433,11.28,1420,37,450,11.72,3071,80.02,58,1.51,0,0,19,9.1,117,57.35
2012-13,North Central Educational Service District 171,09,Douglas,09102,Palisades School District,18,0,0,0,0,0,0,0,0,0,0,15,83.33,3,16.67,0,0,9,50,9,50,0,0,9,45,3,15,17,85,0,0,0,0,9,3.4,1,50
2012-13,Educational Service District 101,38,Whitman,38301,Palouse School District,187,1,0.53,0,0,0,0,0,0,0,0,20,10.7,156,83.42,10,5.35,103,55.08,84,44.92,0,0,0,0,37,19.37,66,34.55,4,2.09,1,0.52,12,19.7,11,68.75
2012-13,Educational Service District 123,11,Franklin,11001,Pasco School District,16066,24,0.15,193,1.2,31,0.19,224,1.39,309,1.92,11017,68.57,4186,26.06,306,1.9,8217,51.15,7849,48.85,1231,7.65,5579,34.65,2048,12.72,11852,73.62,173,1.07,9,0.06,16,10.7,655,65.5
2012-13,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,282,1,0.35,1,0.35,0,0,1,0.35,0,0,156,55.32,108,38.3,16,5.67,140,49.65,142,50.35,24,8.57,40,14.29,36,12.86,204,72.86,0,0,0,0,13,15.1,16,72.73
2012-13,Educational Service District 123,03,Benton,03050,Paterson School District,111,0,0,0,0,0,0,0,0,0,0,56,50.45,55,49.55,0,0,57,51.35,54,48.65,34,30.91,36,32.73,14,12.73,107,97.27,0,0,0,0,11,16.5,7,70
2012-13,Educational Service District 113,21,Lewis,21301,Pe Ell School District,282,3,1.06,0,0,0,0,0,0,2,0.71,11,3.9,254,90.07,12,4.26,146,51.77,136,48.23,0,0,0,0,44,15.77,184,65.95,0,0,0,0,15,12.3,17,89.47
2012-13,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,9149,47,0.51,163,1.78,31,0.34,194,2.12,68,0.74,558,6.1,7535,82.36,747,8.16,4682,51.17,4467,48.83,0,0,75,0.82,1071,11.66,2324,25.3,123,1.34,38,0.41,19,14.3,355,72.3
2012-13,Educational Service District 113,23,Mason,23402,Pioneer School District,716,15,2.09,0,0,0,0,0,0,6,0.84,69,9.64,576,80.45,50,6.98,381,53.21,335,46.79,0,0,0,0,186,25.34,465,63.35,8,1.09,2,0.27,16,15.1,27,61.36
