SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,13160,Royal,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,28149,San Juan Island,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17001,Seattle,664,166,4,5,15,28,32,85,745,609,52,81.7,11.3,7.0
2013-14,29101,Sedro-Woolley,2,4,0,0,0,0,0,4,2,2,0,100.0,0.0,0.0
2013-14,39119,Selah,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,26070,Selkirk,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,05323,Sequim,6,1,0,0,1,0,0,0,7,6,0,85.7,14.3,0.0
2013-14,23309,Shelton,1,1,1,0,0,0,0,1,1,0,0,0.0,100.0,0.0
2013-14,17412,Shoreline,123,33,0,2,2,2,0,16,140,129,5,92.1,4.3,3.6
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,39,1,1,0,0,0,0,1,39,38,0,97.4,2.6,0.0
2013-14,17410,Snoqualmie Valley,14,2,0,0,0,0,1,2,14,13,0,92.9,7.1,0.0
2013-14,13156,Soap Lake,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,25118,South Bend,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,18402,South Kitsap,20,7,0,0,0,0,1,5,22,20,1,90.9,4.5,4.5
2013-14,15206,South Whidbey,11,0,0,0,0,1,1,2,9,7,0,77.8,22.2,0.0
2013-14,32081,Spokane,61,29,3,3,5,5,2,15,75,52,5,69.3,24.0,6.7
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,31401,Stanwood-Camano,3,2,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2013-14,27001,Steilacoom Historical,23,5,0,0,1,0,0,1,27,26,0,96.3,3.7,0.0
2013-14,30303,Stevenson-Carson,1,3,0,0,0,0,0,3,1,1,0,100.0,0.0,0.0
2013-14,31311,Sultan,0,3,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2013-14,27320,Sumner,20,7,0,0,0,0,0,6,21,20,1,95.2,0.0,4.8
2013-14,39201,Sunnyside,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,27010,Tacoma,210,57,1,3,7,18,9,28,239,199,2,83.3,15.9,0.8
2013-14,14077,Taholah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17409,Tahoma,19,0,0,1,0,0,0,3,16,15,0,93.8,6.3,0.0
2013-14,38265,Tekoa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,34402,Tenino,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,24404,Tonasket,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,39202,Toppenish,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,36300,Touchet,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,08130,Toutle Lake,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,20400,Trout Lake,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,17406,Tukwila,48,34,2,3,1,10,3,7,75,50,6,66.7,25.3,8.0
2013-14,34033,Tumwater,11,4,0,0,0,1,0,4,11,10,0,90.9,9.1,0.0
2013-14,27083,University Place,51,9,0,1,1,3,0,7,53,47,1,88.7,9.4,1.9
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,77,12,0,0,1,1,0,10,79,74,3,93.7,2.5,3.8
2013-14,17402,Vashon Island,1,4,0,0,0,0,0,4,1,1,0,100.0,0.0,0.0
2013-14,35200,Wahkiakum,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,13073,Wahluke,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,36401,Waitsburg,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,4,3,0,0,0,0,0,4,3,3,0,100.0,0.0,0.0
2013-14,39207,Wapato,7,1,0,0,0,0,0,0,8,8,0,100.0,0.0,0.0
2013-14,13146,Warden,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,06112,Washougal,3,6,0,0,0,0,0,6,3,3,0,100.0,0.0,0.0
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
