SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,16048,Quilcene,6,0,0,0,0,0,0,1,5,4,1,80.0,0.0,20.0
2013-14,05402,Quillayute Valley,35,8,0,0,0,6,0,6,37,28,3,75.7,16.2,8.1
2013-14,13144,Quincy,85,14,1,1,2,7,2,7,92,77,2,83.7,14.1,2.2
2013-14,34307,Rainier,29,6,0,0,0,1,0,5,30,29,0,96.7,3.3,0.0
2013-14,25116,Raymond,21,0,0,1,0,0,1,1,20,18,0,90.0,10.0,0.0
2013-14,22009,Reardan-Edwall,23,3,0,0,0,1,0,2,24,23,0,95.8,4.2,0.0
2013-14,17403,Renton,498,107,13,9,19,20,18,58,547,449,19,82.1,14.4,3.5
2013-14,10309,Republic,18,1,1,0,0,0,1,5,14,12,0,85.7,14.3,0.0
2013-14,03400,Richland,415,87,0,1,4,17,18,79,423,372,11,87.9,9.5,2.6
2013-14,06122,Ridgefield,78,11,0,0,0,0,0,17,72,72,0,100.0,0.0,0.0
2013-14,01160,Ritzville,21,5,1,0,1,1,0,5,21,17,1,81.0,14.3,4.8
2013-14,32416,Riverside,58,10,3,1,0,3,2,7,61,52,0,85.2,14.8,0.0
2013-14,17407,Riverview,105,16,1,1,2,1,0,16,105,99,1,94.3,4.8,1.0
2013-14,34401,Rochester,67,3,0,1,1,1,1,9,61,56,1,91.8,6.6,1.6
2013-14,38320,Rosalia,7,0,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2013-14,13160,Royal,41,4,1,1,2,0,2,5,40,34,0,85.0,15.0,0.0
2013-14,28149,San Juan Island,34,3,1,0,0,0,4,3,34,29,0,85.3,14.7,0.0
2013-14,17001,Seattle,1541,362,16,16,33,82,60,261,1642,1358,77,82.7,12.6,4.7
2013-14,29101,Sedro-Woolley,116,14,1,1,1,4,3,13,117,106,1,90.6,8.5,0.9
2013-14,39119,Selah,148,34,1,0,2,6,5,45,137,120,3,87.6,10.2,2.2
2013-14,26070,Selkirk,7,2,0,0,0,0,0,0,9,9,0,100.0,0.0,0.0
2013-14,05323,Sequim,118,31,1,1,1,4,6,33,116,103,0,88.8,11.2,0.0
2013-14,23309,Shelton,168,22,1,5,6,6,5,24,166,138,5,83.1,13.9,3.0
