SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,17404,Skykomish,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,31201,Snohomish,6,6,0,0,0,0,1,3,9,6,2,66.7,11.1,22.2
2010-11,17410,Snoqualmie Valley,3,1,0,1,0,2,0,0,4,1,0,25.0,75.0,0.0
2010-11,13156,Soap Lake,9,2,0,0,0,0,0,5,6,6,0,100.0,0.0,0.0
2010-11,25118,South Bend,7,0,0,1,0,0,0,1,6,5,0,83.3,16.7,0.0
2010-11,18402,South Kitsap,3,2,0,1,0,0,0,1,4,1,2,25.0,25.0,50.0
2010-11,15206,South Whidbey,1,1,0,0,0,1,0,0,2,1,0,50.0,50.0,0.0
2010-11,32081,Spokane,115,26,3,9,11,7,8,35,106,64,4,60.4,35.8,3.8
2010-11,22008,Sprague,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,38322,St. John,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,31401,Stanwood-Camano,8,3,0,1,0,0,0,4,7,6,0,85.7,14.3,0.0
2010-11,27001,Steilacoom Historical,3,0,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2010-11,30303,Stevenson-Carson,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,31311,Sultan,3,1,0,0,0,0,1,1,3,2,0,66.7,33.3,0.0
2010-11,27320,Sumner,2,2,0,0,1,0,0,3,1,0,0,0.0,100.0,0.0
2010-11,39201,Sunnyside,39,6,3,4,4,2,6,4,41,15,7,36.6,46.3,17.1
2010-11,27010,Tacoma,116,37,3,10,7,16,6,63,90,37,11,41.1,46.7,12.2
2010-11,14077,Taholah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,17409,Tahoma,10,6,0,1,0,1,1,6,10,6,1,60.0,30.0,10.0
2010-11,38265,Tekoa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,34402,Tenino,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,19400,Thorp,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
