SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,06037,Vancouver,1735,822,7,25,95,142,128,825,1732,1284,51,74.1,22.9,2.9
2011-12,17402,Vashon Island,142,33,1,3,1,4,2,35,140,127,2,90.7,7.9,1.4
2011-12,34975,WA State Center for Childhood Deafness and Hearing Loss,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,35200,Wahkiakum,36,13,0,0,1,2,3,15,34,27,1,79.4,17.6,2.9
2011-12,13073,Wahluke,10,161,2,4,5,11,13,40,131,94,2,71.8,26.7,1.5
2011-12,36401,Waitsburg,29,24,0,0,0,2,0,20,33,31,0,93.9,6.1,0.0
2011-12,36140,Walla Walla,502,231,1,0,11,21,25,188,545,464,23,85.1,10.6,4.2
2011-12,39207,Wapato,254,101,3,2,12,25,14,115,240,176,8,73.3,23.3,3.3
2011-12,13146,Warden,74,34,2,1,3,3,4,44,64,49,2,76.6,20.3,3.1
2011-12,34974,Washington State School for the Blind,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,06112,Washougal,241,109,2,6,10,7,13,109,241,203,0,84.2,15.8,0.0
2011-12,01109,Washtucna,5,7,0,0,0,0,0,6,6,6,0,100.0,0.0,0.0
2011-12,09209,Waterville,30,8,0,0,0,0,1,22,16,15,0,93.8,6.3,0.0
2011-12,33049,Wellpinit,31,9,0,0,1,2,1,18,22,18,0,81.8,18.2,0.0
2011-12,04246,Wenatchee,536,295,12,12,36,80,51,155,676,443,42,65.5,28.3,6.2
2011-12,32363,West Valley (Spokane),230,113,2,1,1,3,0,157,186,174,5,93.5,3.8,2.7
2011-12,39208,West Valley (Yakima),397,135,2,6,13,14,7,202,330,283,5,85.8,12.7,1.5
2011-12,21303,White Pass,38,16,0,0,2,0,0,18,36,33,1,91.7,5.6,2.8
2011-12,27416,White River,333,90,3,3,6,12,7,144,279,244,4,87.5,11.1,1.4
2011-12,20405,White Salmon Valley,88,34,0,1,1,4,5,24,98,84,3,85.7,11.2,3.1
2011-12,22200,Wilbur,18,10,0,0,0,0,0,15,13,13,0,100.0,0.0,0.0
2011-12,25160,Willapa Valley,25,5,0,0,0,3,0,7,23,20,0,87.0,13.0,0.0
2011-12,13167,Wilson Creek,13,5,0,1,0,0,1,7,11,9,0,81.8,18.2,0.0
2011-12,21232,Winlock,69,70,0,2,2,6,2,62,77,59,6,76.6,15.6,7.8
2011-12,14117,Wishkah Valley,15,3,0,0,0,0,0,9,9,9,0,100.0,0.0,0.0
2011-12,20094,Wishram,5,6,0,0,0,0,0,6,5,5,0,100.0,0.0,0.0
2011-12,08404,Woodland,166,90,2,3,3,9,7,75,181,150,7,82.9,13.3,3.9
2011-12,39007,Yakima,981,473,13,14,46,83,104,414,1040,711,69,68.4,25.0,6.6
2011-12,34002,Yelm,395,251,0,3,12,27,30,209,437,334,31,76.4,16.5,7.1
2011-12,39205,Zillah,101,38,0,0,2,0,0,44,95,93,0,97.9,2.1,0.0
