SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,30303,Stevenson-Carson,58,10,1,2,2,8,5,21,47,28,1,59.6,38.3,2.1
2010-11,31311,Sultan,114,28,1,3,0,11,7,53,89,65,2,73.0,24.7,2.2
2010-11,27320,Sumner,380,91,1,4,11,11,14,150,321,272,8,84.7,12.8,2.5
2010-11,39201,Sunnyside,251,42,18,8,13,25,26,55,238,134,14,56.3,37.8,5.9
2010-11,27010,Tacoma,966,391,12,31,29,122,117,561,796,427,58,53.6,39.1,7.3
2010-11,14077,Taholah,10,6,0,0,0,0,0,6,10,10,0,100.0,0.0,0.0
2010-11,17409,Tahoma,295,55,0,4,8,16,10,76,274,233,3,85.0,13.9,1.1
2010-11,38265,Tekoa,6,6,0,0,0,0,0,7,5,5,0,100.0,0.0,0.0
2010-11,34402,Tenino,47,34,0,0,1,6,3,36,45,31,4,68.9,22.2,8.9
2010-11,19400,Thorp,10,1,0,0,0,0,0,10,1,1,0,100.0,0.0,0.0
2010-11,21237,Toledo,43,14,0,0,0,1,1,27,30,24,4,80.0,6.7,13.3
2010-11,24404,Tonasket,50,10,2,1,3,1,1,32,28,20,0,71.4,28.6,0.0
2010-11,39202,Toppenish,154,59,1,3,11,11,16,67,146,82,22,56.2,28.8,15.1
2010-11,36300,Touchet,10,4,0,0,0,0,0,4,10,10,0,100.0,0.0,0.0
2010-11,08130,Toutle Lake,27,10,0,0,0,2,2,12,25,20,1,80.0,16.0,4.0
2010-11,20400,Trout Lake,9,1,0,0,0,0,0,4,6,6,0,100.0,0.0,0.0
2010-11,17406,Tukwila,117,49,2,3,5,4,6,67,99,76,3,76.8,20.2,3.0
2010-11,34033,Tumwater,278,64,1,1,1,33,11,95,247,191,9,77.3,19.0,3.6
2010-11,27083,University Place,302,61,0,6,4,14,5,134,229,199,1,86.9,12.7,0.4
