SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,27010,Tacoma,919,153,6,24,50,79,41,175,897,676,21,75.4,22.3,2.3
2013-14,14077,Taholah,11,0,0,0,0,3,1,0,11,7,0,63.6,36.4,0.0
2013-14,17409,Tahoma,282,29,3,2,3,7,4,33,278,250,9,89.9,6.8,3.2
2013-14,38265,Tekoa,4,3,0,1,1,0,0,4,3,1,0,33.3,66.7,0.0
2013-14,34402,Tenino,52,4,0,1,3,0,2,9,47,39,2,83.0,12.8,4.3
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,35,2,0,0,0,1,0,1,36,35,0,97.2,2.8,0.0
2013-14,24404,Tonasket,33,8,1,0,2,1,3,11,30,22,1,73.3,23.3,3.3
2013-14,39202,Toppenish,120,71,6,2,12,13,20,10,181,94,34,51.9,29.3,18.8
2013-14,36300,Touchet,11,1,0,0,0,0,0,2,10,10,0,100.0,0.0,0.0
2013-14,08130,Toutle Lake,23,3,0,0,2,2,0,3,23,19,0,82.6,17.4,0.0
2013-14,20400,Trout Lake,9,0,0,0,0,0,0,2,7,7,0,100.0,0.0,0.0
2013-14,17406,Tukwila,116,52,3,4,13,16,7,26,142,84,15,59.2,30.3,10.6
2013-14,34033,Tumwater,244,30,2,0,2,16,13,31,243,203,7,83.5,13.6,2.9
2013-14,27083,University Place,234,30,0,2,5,15,2,46,218,187,7,85.8,11.0,3.2
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,864,144,1,7,33,83,69,151,857,632,32,73.7,22.5,3.7
2013-14,17402,Vashon Island,65,10,0,1,2,2,3,8,67,56,3,83.6,11.9,4.5
2013-14,35200,Wahkiakum,28,8,0,1,0,2,1,10,26,20,2,76.9,15.4,7.7
2013-14,13073,Wahluke,57,5,2,1,2,5,3,4,58,43,2,74.1,22.4,3.4
2013-14,36401,Waitsburg,17,2,0,0,0,0,0,0,19,19,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,287,79,0,1,3,22,25,81,285,218,16,76.5,17.9,5.6
2013-14,39207,Wapato,102,20,1,5,6,14,6,15,107,73,2,68.2,29.9,1.9
2013-14,13146,Warden,27,7,1,0,0,3,2,6,28,22,0,78.6,21.4,0.0
2013-14,06112,Washougal,132,23,0,0,3,6,10,30,125,105,1,84.0,15.2,0.8
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,14,0,0,0,0,0,0,0,14,14,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,10,0,0,0,0,0,0,1,9,9,0,100.0,0.0,0.0
2013-14,04246,Wenatchee,335,43,6,7,19,55,8,15,363,252,16,69.4,26.2,4.4
2013-14,32363,West Valley (Spokane),93,11,0,0,1,0,0,14,90,87,2,96.7,1.1,2.2
2013-14,39208,West Valley (Yakima),152,33,8,5,4,12,6,19,166,130,1,78.3,21.1,0.6
2013-14,21303,White Pass,13,4,0,2,0,1,1,1,16,12,0,75.0,25.0,0.0
2013-14,27416,White River,176,18,0,4,14,6,3,25,169,141,1,83.4,16.0,0.6
2013-14,20405,White Salmon Valley,44,13,1,1,1,1,3,6,51,42,2,82.4,13.7,3.9
2013-14,22200,Wilbur,9,0,1,0,0,1,0,1,8,6,0,75.0,25.0,0.0
2013-14,25160,Willapa Valley,14,1,0,0,1,0,0,0,15,14,0,93.3,6.7,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,31,8,0,0,0,0,5,6,33,28,0,84.8,15.2,0.0
2013-14,14117,Wishkah Valley,6,2,0,0,1,0,0,0,8,6,1,75.0,12.5,12.5
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,99,14,0,3,8,10,7,16,97,65,4,67.0,28.9,4.1
2013-14,39007,Yakima,506,184,10,15,44,90,54,106,584,336,35,57.5,36.5,6.0
2013-14,34002,Yelm,220,33,0,3,10,24,18,57,196,134,7,68.4,28.1,3.6
2013-14,39205,Zillah,48,6,0,1,3,2,0,5,49,42,1,85.7,12.2,2.0
