SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,06112,Washougal,118,16,0,0,4,8,10,24,110,86,2,78.2,20.0,1.8
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,17,2,0,0,0,0,0,1,18,18,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,13,1,0,0,0,0,0,1,13,13,0,100.0,0.0,0.0
2013-14,04246,Wenatchee,390,45,9,10,30,71,19,17,418,258,21,61.7,33.3,5.0
2013-14,32363,West Valley (Spokane),92,8,0,0,2,1,0,14,86,82,1,95.3,3.5,1.2
2013-14,39208,West Valley (Yakima),118,31,5,3,6,14,4,17,132,100,0,75.8,24.2,0.0
2013-14,21303,White Pass,12,5,0,3,0,2,1,2,15,9,0,60.0,40.0,0.0
2013-14,27416,White River,140,23,0,4,12,12,4,18,145,110,3,75.9,22.1,2.1
2013-14,20405,White Salmon Valley,53,10,1,1,0,3,3,5,58,48,2,82.8,13.8,3.4
2013-14,22200,Wilbur,13,0,1,0,0,2,0,1,12,9,0,75.0,25.0,0.0
2013-14,25160,Willapa Valley,11,2,0,0,1,0,0,1,12,11,0,91.7,8.3,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,48,12,0,0,1,5,6,10,50,38,0,76.0,24.0,0.0
2013-14,14117,Wishkah Valley,5,2,0,0,1,0,0,0,7,5,1,71.4,14.3,14.3
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,108,12,0,2,5,15,11,10,110,70,7,63.6,30.0,6.4
2013-14,39007,Yakima,841,265,12,33,76,128,96,152,954,553,56,58.0,36.2,5.9
2013-14,34002,Yelm,203,28,1,1,12,20,17,43,188,131,6,69.7,27.1,3.2
2013-14,39205,Zillah,60,9,1,2,5,3,0,3,66,53,2,80.3,16.7,3.0
