SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,05402,Quillayute Valley,6,12,0,0,0,0,0,2,16,11,5,68.8,0.0,31.3
2012-13,13144,Quincy,16,2,1,0,1,1,1,0,18,13,1,72.2,22.2,5.6
2012-13,34307,Rainier,7,0,0,0,1,0,1,1,6,4,0,66.7,33.3,0.0
2012-13,25116,Raymond,11,4,0,0,0,7,1,2,13,5,0,38.5,61.5,0.0
2012-13,22009,Reardan-Edwall,5,1,0,0,0,0,0,1,5,4,1,80.0,0.0,20.0
2012-13,17403,Renton,84,48,3,9,11,17,6,19,113,57,10,50.4,40.7,8.8
2012-13,10309,Republic,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,03400,Richland,82,13,0,1,2,2,11,19,76,50,10,65.8,21.1,13.2
2012-13,06122,Ridgefield,10,6,0,0,0,2,1,5,11,8,0,72.7,27.3,0.0
2012-13,01160,Ritzville,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,32416,Riverside,22,5,2,0,0,3,1,3,24,17,1,70.8,25.0,4.2
2012-13,17407,Riverview,29,4,0,1,1,0,1,1,32,24,5,75.0,9.4,15.6
2012-13,34401,Rochester,15,1,1,0,0,2,0,5,11,7,1,63.6,27.3,9.1
2012-13,38320,Rosalia,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,13160,Royal,5,1,0,0,2,0,0,1,5,2,1,40.0,40.0,20.0
2012-13,28149,San Juan Island,12,0,0,0,1,0,0,0,12,11,0,91.7,8.3,0.0
2012-13,17001,Seattle Public Schools,428,61,11,8,19,35,37,69,420,246,64,58.6,26.2,15.2
2012-13,29101,Sedro-Woolley,32,0,0,0,1,0,2,6,26,22,1,84.6,11.5,3.8
2012-13,39119,Selah,24,3,0,1,1,1,4,8,19,9,3,47.4,36.8,15.8
2012-13,26070,Selkirk,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,05323,Sequim,22,2,0,0,2,3,3,2,22,13,1,59.1,36.4,4.5
2012-13,23309,Shelton,66,5,0,0,1,7,8,13,58,34,8,58.6,27.6,13.8
2012-13,17412,Shoreline,89,6,0,0,6,7,4,9,86,56,13,65.1,19.8,15.1
2012-13,17404,Skykomish,2,0,0,0,1,0,0,0,2,1,0,50.0,50.0,0.0
2012-13,31201,Snohomish,122,13,0,2,3,11,6,8,127,96,9,75.6,17.3,7.1
2012-13,17410,Snoqualmie Valley,43,4,0,1,0,3,2,10,37,27,4,73.0,16.2,10.8
2012-13,13156,Soap Lake,9,0,0,0,1,0,0,0,9,8,0,88.9,11.1,0.0
2012-13,25118,South Bend,7,0,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2012-13,18402,South Kitsap,76,15,0,1,5,3,6,8,83,53,15,63.9,18.1,18.1
2012-13,15206,South Whidbey,10,2,0,0,0,1,0,0,12,10,1,83.3,8.3,8.3
2012-13,32081,Spokane,253,38,8,5,18,21,8,29,262,173,29,66.0,22.9,11.1
2012-13,22008,Sprague,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,38322,St. John,4,0,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2012-13,31401,Stanwood-Camano,50,4,0,1,2,3,2,1,53,40,5,75.5,15.1,9.4
2012-13,04069,Stehekin,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27001,Steilacoom Hist.,17,8,0,2,3,3,1,5,20,10,1,50.0,45.0,5.0
2012-13,30303,Stevenson-Carson,9,2,1,1,3,1,0,1,10,3,1,30.0,60.0,10.0
2012-13,31311,Sultan,30,2,0,2,1,12,8,3,29,0,6,0.0,79.3,20.7
2012-13,27320,Sumner,92,9,2,2,3,1,1,14,87,70,8,80.5,10.3,9.2
2012-13,39201,Sunnyside,44,8,1,3,0,2,3,4,48,38,1,79.2,18.8,2.1
2012-13,27010,Tacoma,274,60,4,8,23,34,34,45,289,152,34,52.6,35.6,11.8
2012-13,14077,Taholah,3,0,0,0,0,1,1,0,3,1,0,33.3,66.7,0.0
2012-13,17409,Tahoma,59,7,1,1,3,5,4,8,58,41,3,70.7,24.1,5.2
2012-13,38265,Tekoa,6,1,0,0,0,1,0,0,7,6,0,85.7,14.3,0.0
2012-13,34402,Tenino,10,2,0,0,0,2,0,2,10,5,3,50.0,20.0,30.0
2012-13,19400,Thorp,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,21237,Toledo,10,3,0,0,0,2,0,1,12,8,2,66.7,16.7,16.7
2012-13,24404,Tonasket,10,3,0,0,0,0,1,5,8,6,1,75.0,12.5,12.5
2012-13,39202,Toppenish,23,5,0,0,0,5,1,6,22,12,4,54.5,27.3,18.2
2012-13,36300,Touchet,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,08130,Toutle Lake,6,2,0,0,1,0,2,0,8,3,2,37.5,37.5,25.0
2012-13,20400,Trout Lake,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,17406,Tukwila,16,3,0,2,4,1,1,3,16,3,5,18.8,50.0,31.3
2012-13,34033,Tumwater,50,8,0,0,0,9,7,5,53,32,5,60.4,30.2,9.4
2012-13,27083,University Place,40,2,0,1,0,1,2,14,28,21,3,75.0,14.3,10.7
2012-13,33070,Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,06037,Vancouver,201,61,2,6,16,30,19,55,207,109,25,52.7,35.3,12.1
2012-13,17402,Vashon Island,9,0,0,0,0,0,0,0,9,8,1,88.9,0.0,11.1
2012-13,34975,WA State Center for Childhood Deafness and Hearing Loss,11,2,0,0,0,0,0,0,13,12,1,92.3,0.0,7.7
2012-13,35200,Wahkiakum,9,0,0,0,0,0,1,0,9,6,2,66.7,11.1,22.2
2012-13,13073,Wahluke,20,3,0,0,1,2,1,0,23,14,5,60.9,17.4,21.7
2012-13,36401,Waitsburg,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,36140,Walla Walla Public Schools,72,8,0,0,1,10,1,9,71,49,10,69.0,16.9,14.1
2012-13,39207,Wapato,17,6,0,1,1,2,1,2,21,16,0,76.2,23.8,0.0
2012-13,13146,Warden,7,6,1,0,1,0,1,4,9,6,0,66.7,33.3,0.0
2012-13,34979,Washington Military Department,2,1,0,0,0,0,2,1,2,0,0,0.0,100.0,0.0
2012-13,06112,Washougal,25,8,0,1,1,1,3,4,29,19,4,65.5,20.7,13.8
2012-13,01109,Washtucna,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,09209,Waterville,2,1,0,0,0,0,0,1,2,1,1,50.0,0.0,50.0
2012-13,33049,Wellpinit,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,04246,Wenatchee,47,9,0,4,3,8,11,3,53,24,3,45.3,49.1,5.7
2012-13,32363,West Valley (Spokane),24,6,0,1,0,0,0,1,29,24,4,82.8,3.4,13.8
2012-13,39208,West Valley (Yakima),36,6,0,1,4,3,2,4,38,26,2,68.4,26.3,5.3
2012-13,21303,White Pass,4,4,0,0,2,0,0,3,5,2,1,40.0,40.0,20.0
2012-13,27416,White River,46,4,0,1,5,5,1,3,47,34,1,72.3,25.5,2.1
2012-13,20405,White Salmon Valley,12,1,0,0,0,2,0,1,12,10,0,83.3,16.7,0.0
2012-13,22200,Wilbur,4,0,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2012-13,25160,Willapa Valley,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,13167,Wilson Creek,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,21232,Winlock,12,3,0,0,0,0,0,1,14,14,0,100.0,0.0,0.0
2012-13,14117,Wishkah Valley,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,20094,Wishram,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,08404,Woodland,26,3,0,0,2,0,0,5,24,18,4,75.0,8.3,16.7
2012-13,39007,Yakima,116,29,5,2,8,20,20,15,130,62,13,47.7,42.3,10.0
2012-13,34002,Yelm,31,8,0,0,0,1,4,8,31,22,4,71.0,16.1,12.9
2012-13,39205,Zillah,8,0,0,0,0,0,0,0,8,8,0,100.0,0.0,0.0
